"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Cleland_Fanny-Hill_1748" "m_Klinger_Faust_1791" "m_Paul_Loge_1793" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Scott_Ivanhoe_1819" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Wezel_Belphegor_1776" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"menschheit" 0.00585171747908011 0.0022265764161026 0.00253042840152838 0 0 0.0450583427852271 0.00332382718757686 0.00460063225831893 0.00270262965865787 0.00177249024244122 0.0365120274914089 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.00803234357010897
"ungewißheit" 0 0 0 0.00322920927428904 0 0 0 0 0.000675657414664469 0.00319048243639419 0.00107388316151203 0 0 0.00606857489632851 0.00267744785670299
"manches" 0 0.0230079562997269 0.0177129988106987 0.0129168370971561 0 0 0.00797718525018447 0.000657233179759847 0.00135131482932894 0.00779895706674135 0 0 0.00180189920175865 0 0.0120485153551635
"dich" 0.143367078237463 0.0608597553734711 0.136643133682532 0.0538201545714839 0.0464295663478503 0.229952921800469 0.0830956796894216 0.144591299547166 0.19661630766736 0.0939419828493844 0.109536082474227 0.047523139242798 0.0342360848334144 0.0262971578840902 0.172695386757343
"dunkel" 0.00292585873954005 0.00964849780311127 0.0151825704091703 0.00538201545714839 0 0.0217523034135579 0.00132953087503075 0.00328616589879923 0.00540525931731575 0.00389947853337067 0.00107388316151203 0.00452601326121886 0.00180189920175865 0.00404571659755234 0.0013387239283515
"kleinen" 0.0497395985721809 0.0705082531765824 0.136643133682532 0.0473617360229059 0.0603584362522054 0.0124298876648902 0.0545107658762606 0.0190597622130356 0.0256749817572498 0.0446667541095186 0.0612113402061856 0.0452601326121886 0.041443681640449 0.012137149792657 0.0174034110685694
"calpurnia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"blumen" 0 0.0185548034675217 0.0101217136061135 0.00430561236571871 0.00928591326957006 0.00155373595811128 0.0525164695637144 0.0098584976963977 0.00135131482932894 0.00957144730918256 0.00536941580756014 0.0271560795673131 0.00540569760527596 0 0.00937106749846047
"bitten" 0.00292585873954005 0.0089063056644104 0.0126521420076419 0.0279864803771716 0.00928591326957006 0.00310747191622256 0.00265906175006149 0.0151163631344765 0.0189184076106051 0.00921694926069432 0.0118127147766323 0.0203670596754848 0.0108113952105519 0.00606857489632851 0.0147259632118664
"ihrem" 0.0819240447071215 0.126914855717848 0.167008274500873 0.109793115325827 0.0510725229826353 0.0994391013191218 0.073124198126691 0.0847830801890203 0.0520256209291641 0.116275359904144 0.0987972508591065 0.19688157686302 0.169378524965313 0.09507434004248 0.214195828536239
"lächeln" 0 0.00519534497090607 0 0.00753482164000775 0.0139288699043551 0.00466120787433384 0.00598288893763835 0.00394339907855908 0.0135131482932894 0.00850795316371783 0.00322164948453608 0.0248930729367037 0.00900949600879327 0.00202285829877617 0.0174034110685694
"gern" 0.0117034349581602 0.0326564541028381 0.053138996432096 0.00322920927428904 0.0417866097130653 0.027967247246003 0.0458688151885607 0.0696667170545438 0.0310802410745656 0.0581376799520719 0.037585910652921 0.00678901989182828 0.00720759680703461 0.0222514412865379 0.0374842699938419
"empfand" 0.00585171747908011 0.00371096069350433 0.00253042840152838 0 0.0232147831739252 0 0.00199429631254612 0.00328616589879923 0.00540525931731575 0.00106349414546473 0.00429553264604811 0.015841046414266 0.00720759680703461 0.0182057246889855 0.0401617178505449
"mußten" 0.0117034349581602 0.0133594584966156 0.00506085680305676 0.0118404340057265 0 0.00466120787433384 0.00864195068769985 0.0144591299547166 0.00878354639063809 0.00850795316371783 0.0526202749140893 0.0203670596754848 0.00720759680703461 0.0182057246889855 0.00401617178505449
"trübe" 0 0.00296876855480347 0.00506085680305676 0.00107640309142968 0 0.00155373595811128 0.00332382718757686 0 0 0.000708996096976486 0.00214776632302406 0.00452601326121886 0 0 0.00803234357010897
"schritte" 0.0117034349581602 0.00519534497090607 0.00759128520458514 0.0107640309142968 0 0 0.00930671612521522 0.00328616589879923 0.0108105186346315 0.0109894395031355 0.0118127147766323 0.0113150331530471 0.00720759680703461 0.00809143319510468 0.00937106749846047
"haß" 0.00292585873954005 0.00593753710960694 0 0.00215280618285936 0 0.0155373595811128 0.00864195068769985 0.000657233179759847 0.00405394448798681 0.00177249024244122 0.00751718213058419 0.00905202652243771 0 0.00404571659755234 0.0013387239283515
"erst" 0.0175551524372403 0.0816411352570954 0.0632607100382095 0.0258336741943123 0.0789302627913455 0.010876151706779 0.0531812350012298 0.0328616589879923 0.0202697224399341 0.0779895706674135 0.0225515463917526 0.0226300663060943 0.0144151936140692 0.0161828663902094 0.0441778896355993
"neuem" 0.0175551524372403 0.00371096069350433 0.00253042840152838 0 0.0557154796174204 0.00466120787433384 0.00531812350012298 0.00262893271903939 0.00743223156130915 0.00177249024244122 0.0204037800687285 0.00226300663060943 0.00180189920175865 0.0101142914938809 0
"zweifel" 0.0409620223535608 0.00371096069350433 0.00506085680305676 0.0247572711028826 0.00464295663478503 0.0264135112878917 0.000664765437515373 0.00262893271903939 0.00540525931731575 0.0074444590182531 0.00536941580756014 0.0113150331530471 0.00900949600879327 0.0101142914938809 0.00669361964175748
"gräfinn" 0 0 0 0 0 0 0 0.000657233179759847 0 0 0 0 0 0 0
"hin" 0.0175551524372403 0.0274611091319321 0.0253042840152838 0.0236808680114529 0.00928591326957006 0.038843398952782 0.033903037313284 0.0322044258082325 0.021621037269263 0.0216243809577828 0.0279209621993127 0.0226300663060943 0.0234246896228625 0.0222514412865379 0.010709791426812
"entzücken" 0 0.000742192138700867 0.00253042840152838 0.00753482164000775 0.00928591326957006 0.00155373595811128 0.00265906175006149 0.000657233179759847 0.00135131482932894 0.00779895706674135 0.00751718213058419 0 0.00360379840351731 0.00202285829877617 0.0267744785670299
"schmerzlich" 0 0.0126172663579147 0.00253042840152838 0.00322920927428904 0 0 0.000664765437515373 0.000657233179759847 0.000675657414664469 0 0 0.00226300663060943 0 0 0
"las" 0.00292585873954005 0.0155860349127182 0.0101217136061135 0.0161460463714452 0.00464295663478503 0.0124298876648902 0.00265906175006149 0.00788679815711816 0.00472960190265128 0.0138254238910415 0.00429553264604811 0.00678901989182828 0.00360379840351731 0.00606857489632851 0.0187421349969209
"unmöglich" 0.00585171747908011 0.0155860349127182 0.00759128520458514 0.0129168370971561 0.0278577398087102 0 0.0139600741878228 0.00394339907855908 0.0148644631226183 0.0124074316970885 0.0128865979381443 0.015841046414266 0.0288303872281385 0.0424800242742996 0.0147259632118664
"eilen" 0.00292585873954005 0.00593753710960694 0 0.00215280618285936 0.00464295663478503 0.00466120787433384 0.00132953087503075 0.00262893271903939 0.00743223156130915 0.00106349414546473 0.00107388316151203 0.00452601326121886 0.00360379840351731 0 0.00401617178505449
"einsam" 0 0.0215235720223251 0.0101217136061135 0.00107640309142968 0 0.00155373595811128 0.0139600741878228 0.000657233179759847 0.00135131482932894 0 0.00429553264604811 0.00678901989182828 0.00540569760527596 0.00202285829877617 0.00535489571340598
"mitleid" 0.00877757621862017 0.00742192138700867 0.00506085680305676 0.00107640309142968 0.0139288699043551 0.00466120787433384 0.00199429631254612 0 0.0148644631226183 0.00354498048488243 0.0139604810996564 0 0 0.00202285829877617 0.00401617178505449
"abend" 0.0263327286558605 0.0244923405771286 0.0101217136061135 0.00753482164000775 0.0232147831739252 0.010876151706779 0.0272553829381303 0.0486352553022287 0.00810788897597362 0.0205608868123181 0.00429553264604811 0.0113150331530471 0.0252265888246212 0.00404571659755234 0.0321293742804359
"unser" 0.0380361636140207 0.0244923405771286 0.0379564260229257 0.0139932401885858 0.0278577398087102 0.0170910955392241 0.0491926423761376 0.0348333585272719 0.0554039080024864 0.0343863107033596 0.0343642611683849 0.0248930729367037 0.0342360848334144 0.0323657327804187 0.0428391657072478
"geschäfte" 0.00292585873954005 0.0126172663579147 0.00759128520458514 0.00322920927428904 0 0.00310747191622256 0.00531812350012298 0.00328616589879923 0.00472960190265128 0.00921694926069432 0.0171821305841924 0.00226300663060943 0 0.0101142914938809 0.0147259632118664
"emilien" 0 0 0 0 0 0 0 0 0 0 0 0.0181040530448754 0.00720759680703461 0 0
"erfüllte" 0.00292585873954005 0.00742192138700867 0.00253042840152838 0.00430561236571871 0.00928591326957006 0.00621494383244511 0.000664765437515373 0 0.00202697224399341 0.000354498048488243 0.00107388316151203 0.00226300663060943 0.00720759680703461 0.00404571659755234 0.0187421349969209
"kummers" 0 0 0 0.00215280618285936 0 0.00310747191622256 0.00132953087503075 0 0.00337828707332234 0.00177249024244122 0.00322164948453608 0.00678901989182828 0.00180189920175865 0.00404571659755234 0.010709791426812
"dankbarkeit" 0.00877757621862017 0.00148438427740173 0.00506085680305676 0.0107640309142968 0.00928591326957006 0.00466120787433384 0.00398859262509224 0.00328616589879923 0.00337828707332234 0.00319048243639419 0.0118127147766323 0.0181040530448754 0.00360379840351731 0.00202285829877617 0.00535489571340598
"gegenstände" 0.00585171747908011 0.00148438427740173 0 0 0 0.00310747191622256 0.00398859262509224 0.00197169953927954 0.00135131482932894 0.00177249024244122 0.00429553264604811 0.00905202652243771 0.0216227904211038 0.0101142914938809 0.0160646871402179
"verschlossen" 0.00292585873954005 0.0118750742192139 0.0151825704091703 0 0 0.00155373595811128 0.00132953087503075 0 0.00135131482932894 0.00177249024244122 0 0 0.00360379840351731 0.00202285829877617 0.00937106749846047
"schönen" 0.0146292936977003 0.066797292483078 0.0455477112275108 0.063507782394351 0.0510725229826353 0.0170910955392241 0.0432097534384992 0.0243176276511143 0.0209453798545985 0.0386402872852185 0.0225515463917526 0.047523139242798 0.0666702704650702 0.0606857489632851 0.0227583067819754
"rief" 0.108256773362982 0.0549222182638641 0.0885649940534933 0.0419797205657575 0.0185718265391401 0.038843398952782 0.00930671612521522 0.0276037935499136 0.0885111213210454 0.0499842248368423 0.0848367697594502 0.0429971259815791 0.0198208912193452 0.00404571659755234 0.0481940614206538
"gang" 0.00292585873954005 0.00593753710960694 0 0.00861122473143743 0 0.0139836236230015 0.0073124198126691 0.00197169953927954 0.00472960190265128 0.0177249024244122 0.00751718213058419 0.00905202652243771 0.0126132944123106 0.00606857489632851 0.0013387239283515
"redlichen" 0 0 0 0.00107640309142968 0 0.00155373595811128 0 0.00131446635951969 0 0.00319048243639419 0 0.00226300663060943 0 0 0.0013387239283515
"unsrer" 0 0.0185548034675217 0.0151825704091703 0 0 0.0170910955392241 0.00598288893763835 0.00197169953927954 0.00405394448798681 0.00886245121220608 0.0289948453608247 0.0362081060897508 0.0450474800439663 0 0.0013387239283515
"ursach" 0 0 0 0 0 0.00466120787433384 0 0.00460063225831893 0 0 0 0 0 0.00404571659755234 0.0013387239283515
"sahe" 0 0.00296876855480347 0 0 0 0.00310747191622256 0 0.0131446635951969 0 0.000708996096976486 0.0139604810996564 0 0.00360379840351731 0 0.117807705694932
"ehrfurcht" 0 0.00296876855480347 0.00506085680305676 0 0 0.00310747191622256 0.00332382718757686 0 0.00540525931731575 0.00708996096976486 0.00214776632302406 0.00905202652243771 0.00720759680703461 0 0.00535489571340598
"heiter" 0 0.0066797292483078 0.00759128520458514 0.00107640309142968 0 0.00155373595811128 0.000664765437515373 0.00657233179759847 0.000675657414664469 0.00106349414546473 0.00107388316151203 0 0.00180189920175865 0.00202285829877617 0.0227583067819754
"beruhigen" 0.00877757621862017 0.00296876855480347 0.00253042840152838 0.00753482164000775 0.0139288699043551 0.00310747191622256 0 0 0.000675657414664469 0.00319048243639419 0.00107388316151203 0.00678901989182828 0.00540569760527596 0 0.00401617178505449
"idas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reinen" 0 0.0066797292483078 0 0.00322920927428904 0 0.00155373595811128 0.00199429631254612 0.00197169953927954 0.00135131482932894 0.00815345511522959 0 0.0113150331530471 0.00360379840351731 0.00606857489632851 0.0013387239283515
"tätigkeit" 0 0.011132882080513 0.0101217136061135 0.00645841854857807 0 0.00466120787433384 0.00132953087503075 0 0.000675657414664469 0.00531747072732365 0.00751718213058419 0 0 0.00809143319510468 0.00267744785670299
"finden" 0.0380361636140207 0.0296876855480347 0.0506085680305676 0.057049363845773 0.00928591326957006 0.0139836236230015 0.0192781976879458 0.0230031612915946 0.0425664171238615 0.0283598438790594 0.038659793814433 0.0429971259815791 0.0324341856316558 0.0485485991706281 0.0655974724892233
"händen" 0.0117034349581602 0.0141016506353165 0.0278347124168122 0.0215280618285936 0.0278577398087102 0.0357359270365594 0.0219372594380073 0.0354905917070317 0.0263506391719143 0.0212698829092946 0.0182560137457045 0.0248930729367037 0.0180189920175865 0.0101142914938809 0.010709791426812
"augenblicke" 0.00877757621862017 0.033398646241539 0.0354259976213973 0.0355213020171794 0.0139288699043551 0.00776867979055639 0.0073124198126691 0.00197169953927954 0.0155401205372828 0.0322593224124301 0.00644329896907216 0.0181040530448754 0.0162170928158279 0.0101142914938809 0.0763072639160352
"schreiben" 0.00292585873954005 0.0192969956062225 0.00253042840152838 0.00968762782286711 0.00464295663478503 0.010876151706779 0.0372268645008609 0.0105157308761576 0.00540525931731575 0.00815345511522959 0.00107388316151203 0.0248930729367037 0.0252265888246212 0.0262971578840902 0.013387239283515
