"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Goethe_Wahlverwandschaften_1809" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heinse_Ardinghello_1787" "m_Hippel_Lebenslaeufe_1779" "m_Klingemann_Nachtwachen_1804" "m_Knigge_Braunschweig_1792" "m_Lesage_Gil-Blas_1715" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Novalis_Ofterdingen_1802" "m_Paul_Titan_1800" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Stendhal_Rot-und-Schwarz_1830" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "m_Wieland_Peregrinus_1788" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Rosaliens-Briefe_1779" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"durch" 0.310141026391246 0.241212445077782 0.217616842531441 0.324626111560226 0.374432140829074 0.220269242810501 0.196072664529475 0.1473325551314 0.322073638916802 0.199459360155368 0.153527027580278 0.306527086906249 0.382383065892796 0.250329675241948 0.340061678592703 0.127418593676262 0.190277855252475 0.253466104669094 0.203760052162573 0.367512975171833 0.374272909316296 0.273120841444635 0.333893582700703 0.222078912948699 0.375659100681165 0.324341856316558 0.305451603115202 0.247663926745027
"vor" 0.172625665632863 0.216720104500653 0.285938409372707 0.226101455133387 0.216496308915389 0.228096068697169 0.216660294305069 0.164684354986276 0.267965267578779 0.160092381177335 0.225172973784407 0.269278225712578 0.307272106520997 0.20786303390626 0.345339797772634 0.278433223218499 0.388613078968409 0.266228034414671 0.209193653553575 0.15523448824052 0.236006484218556 0.345759363105442 0.279748677397886 0.142602819357652 0.138043404467175 0.118925347316071 0.153737230706989 0.145920908190313
"doch" 0.163848089414243 0.285001781261133 0.227738556137554 0.271574373484236 0.083404315729699 0.317545507401941 0.223522837563601 0.192447234754078 0.350416119141481 0.241450804398604 0.0859751354449554 0.255309902764952 0.163878456811198 0.163161306184484 0.140624175293878 0.127418593676262 0.138834656601154 0.321175231930348 0.163008041730059 0.166456258474774 0.252693811385525 0.337042740506145 0.258316319048854 0.127161749745677 0.0746792188101111 0.145953835342451 0.188125821786184 0.333342258159522
"mein" 0.348177190005267 0.11949293433084 0.0910954224550216 0.0644199676637025 0.053236797274276 0.260521490227649 0.0970559689420899 0.317380193709184 0.126252866455386 0.183712568564155 0.414181803294349 0.00543212559074366 0.0477978832365995 0.0826981962852864 0.105939392111474 0.460122699386503 0.174163118325555 0.380376406027885 0.33416648554662 0.172067143591902 0.140650328978736 0.209198942383125 0.512120562655808 0.452332509809621 0.495598452103465 0.418040614808008 0.212400121371498 0.345390773514686
"meine" 0.55591316051261 0.127657047856549 0.0506085680305676 0.0896827000808407 0.0550113571834185 0.25604901829241 0.109800692136506 0.274473924977127 0.131406044678055 0.194210429624964 0.441475497086398 0.00853619735688289 0.00682826903379993 0.118459578462708 0.0825648643146362 0.608777725342142 0.154329595953961 0.375058935300561 0.320582482069115 0.269322485622107 0.0929722513588252 0.0726385216608072 0.772692919425613 0.525450515913385 0.952725791486569 0.677514099861254 0.345908769090725 0.594393424188064
"denn" 0.190180818070104 0.130625816411353 0.151825704091703 0.25767987065481 0.0922771152754117 0.264993962162887 0.106859602168564 0.187714925702748 0.280848213135451 0.162716846442537 0.139880180684253 0.316615320146202 0.307272106520997 0.0737578507409311 0.182849128733327 0.151014629542237 0.0960686239874057 0.258783575396417 0.0543360139100196 0.125309767615841 0.154953752264709 0.177237992852369 0.189507168559858 0.243423920941724 0.133517391205956 0.176586121772348 0.175988671993527 0.1793890063991
"einer" 0.187254959330564 0.259767248545303 0.225208127736026 0.253890460792239 0.248438387279955 0.22362359676193 0.222542474240954 0.160267533205035 0.22158666357476 0.215206151746582 0.177409009648321 0.252981848940347 0.191191532946398 0.268210366330659 0.220926988531401 0.134497404436055 0.18903826010425 0.272608999287459 0.143990436861552 0.426427268901669 0.188328406598646 0.130749338989453 0.278620658537411 0.259319139659933 0.228563669691552 0.291907670684902 0.218468696267826 0.132533668906798
"oder" 0.266253145298145 0.0823833273957962 0.0860345656519649 0.133892481810833 0.0905025553662692 0.242631602486694 0.20881738772389 0.21295390730984 0.229316430908763 0.160092381177335 0.108492432823396 0.154427570365427 0.0682826903379993 0.0826981962852864 0.244678524841091 0.210004719207173 0.160527571695084 0.123719818922397 0.130406433384047 0.342263992144761 0.150185944502718 0.0987883894586977 0.0936255654194538 0.14441941578259 0.0859942519631583 0.162170928158279 0.222514412865379 0.0937106749846047
"über" 0.181403241851483 0.276837667735423 0.263164553758951 0.226101455133387 0.182779670641681 0.273938906033365 0.244110467339196 0.188976874783102 0.334956584473474 0.196834894890166 0.185597117785936 0.230477328635838 0.375554796858996 0.295031402963725 0.327620397668579 0.12033978291647 0.280148503498757 0.304868321699889 0.268963268854597 0.237527469958386 0.317059216172404 0.299270709242526 0.25944433790933 0.257956692341229 0.221774649799724 0.248662089842694 0.264994437139678 0.167340491043937
"ihre" 0.371584059921587 0.270157938487116 0.270755838963536 0.255153597413096 0.25198750709824 0.211324298940024 0.20881738772389 0.111682493611383 0.13398263378939 0.170590242238144 0.182185406061929 0.0450090406090189 0.191191532946398 0.268210366330659 0.19529040965745 0.377536573855592 0.220028138809865 0.228296743226429 0.597696153010215 0.182353766306635 0.293220177362449 0.194671238050963 0.397062638887322 0.369223223368696 0.506913485256512 0.48110708686956 0.210377263072722 0.682749203459263
"diese" 0.351103048744807 0.178868305426909 0.28087755256965 0.231154001616815 0.16148495173197 0.253812782324791 0.0892130623609109 0.23882386345711 0.13398263378939 0.204708290685773 0.19924396468196 0.248325741291139 0.163878456811198 0.149750787867951 0.172669898886317 0.136857008022652 0.165485952287983 0.160587615965174 0.274396870245599 0.289895731051573 0.195480118241633 0.110410552924427 0.270724526514083 0.207546141549193 0.214985629907896 0.304520965097212 0.31152017801153 0.257034994243487
"haben" 0.242846275381825 0.106133475834224 0.0784432804473797 0.156628940986257 0.136641113003975 0.305246209580035 0.21273884101448 0.234722528945957 0.13398263378939 0.291315644437446 0.137833153649849 0.110194547697943 0.0477978832365995 0.167631478956662 0.0769097366218529 0.153374233128834 0.176022511047892 0.187529467650281 0.220060856335579 0.235657174919344 0.123963001811767 0.177237992852369 0.160178678187499 0.250236157535242 0.27834981556496 0.286501973079626 0.269040153737231 0.147259632118664
"sagte" 0.210661829246884 0.164024462652892 0.263164553758951 0.175575990299111 0.193427030096536 0.147591573862874 0.0480378028097213 0.210745496419219 0.103063564453377 0.0577382358344487 0.556109011013005 0.0620814353227847 0.102424035506999 0.277150711875014 0.40076004916191 0.613496932515337 0.291304859832779 0.0769260765219487 0.274396870245599 0.0963201945106841 0.293220177362449 0.287648545776796 0.200787357164612 0.362865135881413 0.212722623277286 0.255869686649729 0.0748457570547183 0.10709791426812
"uns" 0.292585873954005 0.132110200688754 0.111338849667249 0.287995149555376 0.0195201590005679 0.228096068697169 0.25391410056567 0.216424267280815 0.0901806188967045 0.204708290685773 0.30978342453976 0.0108642511814873 0.0887674974393991 0.205627947520172 0.0961371707773161 0.158093440302029 0.0582609719665557 0.153143156946921 0.146707237557053 0.168326553513817 0.157337656145704 0.220821105848854 0.155666602745598 0.272035314634501 0.185566543709973 0.16036902895652 0.35400020228583 0.243647754959972
"mehr" 0.178477383111943 0.158086925543285 0.179660416508515 0.243785367825384 0.156161272004543 0.16100898966859 0.170583218140643 0.242294223428085 0.159748524902734 0.107603075873291 0.236090451301227 0.216509005688212 0.109252304540799 0.147515701481862 0.181341094681918 0.127418593676262 0.219408341235752 0.158815125722733 0.130406433384047 0.173937438630944 0.131114713454754 0.156899206787343 0.182739055397006 0.157589739863392 0.169725497295707 0.174784222570589 0.186102963487408 0.212857104607888
"alle" 0.236994557902744 0.313947274670467 0.207495128925327 0.142734438156831 0.330068143100511 0.144237219911445 0.250973010597728 0.188345900242925 0.13398263378939 0.1181009369341 0.1105394598578 0.215732987746677 0.0819392284055992 0.154220960640129 0.171915881860612 0.158093440302029 0.123339717248347 0.147471188171109 0.100521625733536 0.199186421658017 0.243158195861543 0.153993665920911 0.111673867187059 0.280664147652957 0.248930729367037 0.309926662702488 0.246788712450693 0.191437521754264
"hat" 0.260401427819065 0.115781973637335 0.111338849667249 0.137681891673403 0.211172629187961 0.247104074421933 0.361754066056881 0.325898350001577 0.172631470459406 0.162716846442537 0.231996397232419 0.0644094891473891 0.0614544213041994 0.187747256431461 0.0795487962118185 0.198206701274186 0.274570325331747 0.229714735420382 0.187459247989567 0.103801374666854 0.109659578525794 0.151088125054479 0.0721932070704222 0.173484958581602 0.257982755889475 0.183793718579383 0.167897238798422 0.132533668906798
"dieser" 0.236994557902744 0.140274314214464 0.141703990485589 0.136418755052546 0.129542873367405 0.211324298940024 0.0970559689420899 0.230621194434805 0.185514416016078 0.24932420019421 0.152162342890675 0.30342301514011 0.232161147149198 0.143045528709685 0.147410328525218 0.125058990089665 0.163006761991534 0.152788658898433 0.2771136709411 0.306728386402955 0.157337656145704 0.122032716390156 0.198531319443661 0.14441941578259 0.185566543709973 0.212624105807521 0.252857287347021 0.108436638196471
"wieder" 0.0994791971443619 0.149922812017575 0.184721273311572 0.232417138237672 0.0496876774559909 0.136410394024778 0.19019048459359 0.101586900968546 0.234469609131432 0.175839172768548 0.0900691895137628 0.502083608173021 0.450665756230795 0.167631478956662 0.172292890373465 0.252477583765927 0.179121498918453 0.134354760377044 0.100521625733536 0.169261701033338 0.188328406598646 0.136560420722317 0.107161791745158 0.118078767620985 0.131254384575347 0.0504531776492423 0.0728228987559422 0.190098797825912
"werden" 0.277956580256305 0.146954043462772 0.131582276879476 0.214733225545675 0.198750709823964 0.16100898966859 0.153917041655638 0.227781809004007 0.139135812012058 0.223079547542188 0.0900691895137628 0.18391625214375 0.163878456811198 0.149750787867951 0.0795487962118185 0.153374233128834 0.16486615471387 0.11698435600112 0.143990436861552 0.206667601814186 0.0905883474778297 0.145277043321614 0.0992656597218305 0.176664002325243 0.212722623277286 0.219831702614556 0.283200161828664 0.332003534231171
"seiner" 0.143367078237463 0.278322052012825 0.253042840152838 0.143997574777688 0.292802385008518 0.120756742251442 0.195092301206827 0.130927217086791 0.092757208008039 0.188961499094559 0.148750631166669 0.476475016102372 0.286787299419597 0.225743724994971 0.193405367093189 0.125058990089665 0.279528705924645 0.212698829092946 0.258096066072593 0.196380979099453 0.154953752264709 0.13946596158875 0.187251130838908 0.171668362156663 0.140306411097785 0.138746238535416 0.182057246889855 0.216873276392942
"nun" 0.125811925800222 0.135078969243558 0.129051848477947 0.212206952303961 0.0443639977285633 0.136410394024778 0.104898875523269 0.0662523267186169 0.128829455566721 0.375298532923917 0.0463992794464839 0.88931656099889 0.559918060771594 0.118459578462708 0.138739132729617 0.155733836715432 0.0464848180584221 0.238222688584099 0.0489024125190176 0.144947865525787 0.200247926003624 0.188860156318099 0.216579621211267 0.191196773724749 0.126728371314128 0.0955006576932086 0.0728228987559422 0.329326086374468
"habe" 0.277956580256305 0.197423108894431 0.189782130114628 0.1553658043654 0.0550113571834185 0.259403372243839 0.108820328813858 0.130296242546613 0.139135812012058 0.115476471668897 0.285901442471717 0.0791538300365505 0.0341413451689997 0.174336738114928 0.0885970005202718 0.24067956583294 0.24048145875557 0.179730510583539 0.266246468159096 0.123439472576799 0.119195194049776 0.145277043321614 0.127466131233714 0.18029719517512 0.187829550340582 0.25406778744797 0.16385152220087 0.172695386757343
"alles" 0.225291122944584 0.275353283458022 0.26569498216048 0.238732821341956 0.102924474730267 0.112929916364775 0.257835553856259 0.275735874057482 0.177784648682075 0.136472193790515 0.0859751354449554 0.190900413617563 0.129737111642199 0.138575355937507 0.156835541346524 0.0849457291175083 0.1512306080834 0.0765715784734605 0.0869376222560313 0.217889372048441 0.243158195861543 0.30508179097539 0.084601414535651 0.260227437872402 0.174251510556926 0.167576625763555 0.175988671993527 0.140566012476907
"selbst" 0.0380361636140207 0.1714463840399 0.134112705281004 0.253890460792239 0.177455990914253 0.19231629321526 0.260776643824201 0.221156576332145 0.355569297364149 0.104978610608089 0.0259290091024469 0.228149274811234 0.232161147149198 0.198922688361905 0.0056551276927833 0.146295422369042 0.0923498385427319 0.197100914959463 0.13855683547055 0.332912516949549 0.238390388099552 0.220821105848854 0.136490282117517 0.11353727655864 0.153884450881441 0.142350036938934 0.42277738444422 0.188760073897561
"sehr" 0.134589502018843 0.198165301033131 0.129051848477947 0.132629345189976 0.0514622373651334 0.119638624267633 0.0431359861964844 0.153011325992996 0.0798742624513669 0.125974332729706 0.213573153922786 0.215732987746677 0.095595766473199 0.0648175051965759 0.103677341034361 0.13921661160925 0.0960686239874057 0.104576924304032 0.0869376222560313 0.194510684060411 0.112043482406789 0.0929773077258332 0.170330847931777 0.227982851329749 0.135780397836566 0.200010811395211 0.319611611206635 0.0870170553428472
"ihnen" 0.359880624963427 0.175899536872105 0.116399706470305 0.112419159256265 0.136641113003975 0.145355337895255 0.0490181661323687 0.0772943811717197 0.103063564453377 0.149594520116526 0.14397423475306 0.0558732917905062 0.0409696142027996 0.116224492076619 0.0697465748776607 0.13921661160925 0.166105749862095 0.170513561322845 0.22277765703108 0.122504325057278 0.1597215600267 0.238254351047447 0.135362263257042 0.239336578985613 0.244404716105818 0.216227904211038 0.125417214524123 0.301212883879086
"zum" 0.149218795716543 0.18851680323002 0.212555985728384 0.166734033953112 0.218270868824532 0.12858356813811 0.19411193788418 0.226835347193741 0.244775965576769 0.181088103298953 0.19378522592355 0.207972808331329 0.177534994878798 0.11398940569053 0.166637762680681 0.169891458235017 0.204533199457057 0.172286051565286 0.149424038252554 0.173002291111423 0.135882521216745 0.127843798123021 0.125210093512764 0.115808022089813 0.108624318269253 0.127934843324864 0.0991200566400324 0.155291975688773
"wird" 0.163848089414243 0.10316470727942 0.0860345656519649 0.143997574777688 0.218270868824532 0.116284270316204 0.136270501847985 0.231883143515159 0.0979103862307078 0.133847728525313 0.118045225650613 0.0519932020828322 0.116080573574599 0.248094588855859 0.0957601622644639 0.217083529966966 0.169204737732657 0.148180184268086 0.149424038252554 0.115023144901108 0.0762849241918566 0.124938257256588 0.0496328298609153 0.137607179189071 0.183303537079364 0.218029803412797 0.123394356225346 0.329326086374468
"nichts" 0.128737784539762 0.141758698491866 0.156886560894759 0.150313257881973 0.0816297558205565 0.105103090478107 0.157838494946227 0.136290500678298 0.203550539795419 0.110227541138493 0.0941632435825702 0.134251103885522 0.095595766473199 0.102813973760086 0.166260754167829 0.106182161396885 0.149991012935175 0.121947328679956 0.122256031297544 0.152429045681956 0.162105463907695 0.16561582938664 0.0699371693494715 0.146236012207528 0.149358437620222 0.156765230553003 0.14766865581066 0.0830008835577927
"unter" 0.0702206097489613 0.108360052250327 0.129051848477947 0.117471705739693 0.369108461101647 0.145355337895255 0.210778114369185 0.0911758210556204 0.146865579346062 0.123349867464504 0.0955279282721727 0.14356331918394 0.177534994878798 0.176571824501017 0.230729209865559 0.11090136857008 0.114662551210775 0.196746416910975 0.100521625733536 0.243138355075513 0.169257175550682 0.258593137112474 0.0936255654194538 0.0826551373346897 0.104098305008034 0.108113952105519 0.0970971983412562 0.0950493989129562
"sind" 0.283808297735385 0.112071012943831 0.0683215668412662 0.1553658043654 0.149063032367973 0.153182163781922 0.288226816858328 0.270057103195886 0.144288990234727 0.131223263260111 0.0887045048241604 0.0325927535444619 0.157050187777398 0.172101651728839 0.0934981111873506 0.0849457291175083 0.117761539081336 0.120883834534491 0.228211258422082 0.104736522186375 0.064365404786879 0.122032716390156 0.0496328298609153 0.209362737974132 0.217248636538505 0.181991819377624 0.127440072822899 0.1793890063991
"schon" 0.0614430335303412 0.160313501959387 0.189782130114628 0.193259902991108 0.0621095968199886 0.206851827004786 0.174504671431232 0.126194908035461 0.164901703125403 0.123349867464504 0.153527027580278 0.271606279537183 0.191191532946398 0.11398940569053 0.154196481756558 0.127418593676262 0.0793340894863738 0.216952805674805 0.0516192132145186 0.135596390330575 0.11681129016878 0.122032716390156 0.0924975465589785 0.1235285568958 0.0746792188101111 0.0900949600879327 0.0343885910791949 0.166001767115585
"ohne" 0.201884253028264 0.142500890630566 0.129051848477947 0.194523039611964 0.205848949460534 0.0916856746723914 0.180386851367117 0.182351642111241 0.152018757568731 0.173214707503346 0.201290991716364 0.0985542785749206 0.0887674974393991 0.0938736282157305 0.163621694577864 0.132137800849457 0.147511822638726 0.180439506680516 0.0950880243425342 0.214148781970356 0.147802040621722 0.220821105848854 0.184995093117957 0.0767511989536405 0.095046278485596 0.118925347316071 0.202285829877617 0.109775362124823
"wohl" 0.0789981859675815 0.127657047856549 0.0961562792580784 0.176839126919968 0.0621095968199886 0.126347332170491 0.105879238845916 0.14512414424078 0.0953337971193734 0.139096659055717 0.043669910067279 0.0845859556272941 0.0614544213041994 0.111754319304441 0.0625834131334686 0.0235960358659745 0.065078745281791 0.233259715905264 0.0950880243425342 0.0850984242764296 0.147802040621722 0.162710288520208 0.115057923768485 0.0894673739282081 0.0814682387019394 0.0702740688685875 0.0606857489632851 0.105759190339768
