"m_Argens_Therese_1748" "m_Campe_Robinson_1779" "m_Diderot_Die-Nonne_1796" "m_Forster_Ansichten_1791" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Woldemar_1779" "m_Lesage_Gil-Blas_1715" "m_Manzoni_Die-Verlobten_1826" "m_Mueller_Siegfried_1779" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Schlegel_Lucinde_1799" "m_Scott_Ivanhoe_1819" "m_Sterne_Tristram-Shandy_1759" "m_Swift_Gullivers-Reisen_1726" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "w_Fischer_Gustav_1801" "w_Fouque_Falkenstein_1810" "w_La-Roche_Oneida_1798" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Schopenhauer_Die-Tante_1823" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"regieren" 0 0.00302309645693095 0 0.00493412937287216 0.00319921512588912 0 0.000934361130576968 0 0.0020470270344037 0.000449690837549185 0.00212206094559036 0.00374153477756576 0 0 0 0.000675657414664469 0.00115878211999189 0.00403238001149228 0.000354498048488243 0 0 0 0.000983216494439911 0.00452601326121886 0 0.00163371998039536 0.00202285829877617 0
"schenken" 0.00292585873954005 0.00604619291386191 0.00231454692743895 0.00328941958191477 0.0026660126049076 0.00416892483428524 0.00186872226115394 0 0.00136468468960247 0.00314783586284429 0 0.00374153477756576 0 0.0131715428816043 0 0.00135131482932894 0.00347634635997567 0.00604857001723842 0.00141799219395297 0.0108672027820039 0 0.00152548319680259 0.000983216494439911 0 0.00180189920175865 0.0040842999509884 0 0.00401617178505449
"system" 0.00292585873954005 0 0 0.00904590385026562 0.00426562016785215 0 0 0.0034615251479802 0 0.00134907251264755 0 0 0 0 0.0033425811411572 0 0.00463512847996755 0.00302428500861921 0.00886245121220608 0 0 0 0 0 0 0 0.00202285829877617 0.00535489571340598
"ungeheure" 0.00877757621862017 0.00201539763795397 0 0.0164470979095739 0 0.00416892483428524 0.000934361130576968 0 0 0.00089938167509837 0.00212206094559036 0 0 0.00164644286020054 0.0100277434234716 0.00743223156130915 0.00231756423998378 0.00604857001723842 0.000708996096976486 0.00543360139100196 0 0.00152548319680259 0 0 0 0 0 0
"vorkommen" 0 0.00201539763795397 0 0.000822354895478693 0.00426562016785215 0 0 0.0034615251479802 0.000682342344801234 0.00179876335019674 0.00424412189118071 0.00374153477756576 0 0.00329288572040107 0.0033425811411572 0 0.00347634635997567 0.00403238001149228 0.00531747072732365 0 0 0 0.00196643298887982 0 0 0.00245057997059304 0.00202285829877617 0
"zahlen" 0 0 0.00231454692743895 0.00164470979095739 0.0101308478986489 0 0 0 0.00341171172400617 0.00179876335019674 0 0 0 0.00329288572040107 0 0.0141888057079538 0.00463512847996755 0.00201619000574614 0.000708996096976486 0 0 0 0.000983216494439911 0 0 0 0.00202285829877617 0
"aushalten" 0.0117034349581602 0.00302309645693095 0.00231454692743895 0.000822354895478693 0.000533202520981519 0 0.00186872226115394 0.0103845754439406 0.000682342344801234 0.000449690837549185 0.00212206094559036 0.00374153477756576 0 0.00329288572040107 0 0.00135131482932894 0.00463512847996755 0.00201619000574614 0.00106349414546473 0 0 0.00152548319680259 0.000983216494439911 0.00452601326121886 0.00540569760527596 0 0 0.0013387239283515
"bitter" 0 0.00201539763795397 0.00462909385487791 0 0.00213281008392608 0.00416892483428524 0 0 0.000682342344801234 0.00089938167509837 0.00424412189118071 0 0 0 0 0.000675657414664469 0.00115878211999189 0 0.00354498048488243 0.00271680069550098 0.00504591785245736 0.00152548319680259 0 0 0 0.00081685999019768 0 0.0013387239283515
"bürgermeister" 0 0 0 0.00411177447739346 0 0 0 0 0 0.0125913434513772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entschließen" 0.0175551524372403 0 0.0138872815646337 0.000822354895478693 0.00159960756294456 0 0.00186872226115394 0 0.00477639641360864 0.00314783586284429 0.00212206094559036 0 0 0.00329288572040107 0 0.00135131482932894 0.00115878211999189 0 0.00177249024244122 0 0.0151377535573721 0 0.00196643298887982 0.00226300663060943 0.00180189920175865 0.00245057997059304 0.00202285829877617 0.00267744785670299
"flamin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gattung" 0 0 0 0.0115129685367017 0.000533202520981519 0 0 0.0103845754439406 0.000682342344801234 0.00134907251264755 0 0 0 0 0.0133703245646288 0 0.00347634635997567 0.00806476002298457 0 0.00815040208650293 0 0 0.00294964948331973 0.0135780397836566 0.00540569760527596 0 0.00606857489632851 0
"gehör" 0 0 0 0 0.0026660126049076 0 0 0 0 0.00269814502529511 0 0.00374153477756576 0 0.00164644286020054 0 0.000675657414664469 0.000579391059995944 0.00201619000574614 0.00389947853337067 0.00543360139100196 0 0 0 0 0 0.00326743996079072 0 0
"heim" 0.00292585873954005 0.00100769881897698 0 0 0.00479882268883367 0 0 0 0.000682342344801234 0.00224845418774592 0 0.00374153477756576 0 0 0 0.000675657414664469 0.000579391059995944 0.00100809500287307 0.00141799219395297 0 0 0 0.00294964948331973 0 0 0.00081685999019768 0 0
"hippolit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hübschen" 0.00585171747908011 0 0 0.000822354895478693 0 0 0 0 0.00545873875840987 0.00134907251264755 0.00848824378236143 0.00374153477756576 0 0.00987865716120322 0 0.000675657414664469 0.00115878211999189 0 0.00389947853337067 0.00271680069550098 0.00504591785245736 0.00305096639360517 0.000983216494439911 0.00226300663060943 0 0.00163371998039536 0 0
"inneres" 0.00292585873954005 0 0 0.000822354895478693 0.00213281008392608 0 0.0308339173090399 0.0034615251479802 0 0.000449690837549185 0 0 0 0.00164644286020054 0.0033425811411572 0.000675657414664469 0.00115878211999189 0 0.000354498048488243 0.00271680069550098 0.00504591785245736 0 0.00196643298887982 0.00226300663060943 0 0 0.012137149792657 0.0013387239283515
"rosantes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"versagen" 0.00585171747908011 0.00100769881897698 0.00231454692743895 0.00164470979095739 0.00159960756294456 0 0 0.0034615251479802 0.00341171172400617 0.000449690837549185 0.00212206094559036 0 0 0 0 0.00337828707332234 0 0 0.00141799219395297 0 0.00504591785245736 0.00457644959040776 0.00393286597775964 0.00226300663060943 0.00540569760527596 0.00326743996079072 0.00606857489632851 0.00535489571340598
"wieviel" 0.00292585873954005 0 0.00694364078231686 0 0.00213281008392608 0.00416892483428524 0 0 0.00887045048241604 0 0 0 0 0.00164644286020054 0 0.000675657414664469 0 0.00201619000574614 0 0 0 0 0.00294964948331973 0.0135780397836566 0.0198208912193452 0 0 0
"befunden" 0 0.00201539763795397 0.00231454692743895 0.00164470979095739 0.00426562016785215 0 0 0.0069230502959604 0 0.00314783586284429 0 0 0 0.00493932858060161 0 0.00202697224399341 0.00231756423998378 0.00201619000574614 0.00141799219395297 0 0 0 0 0 0.00180189920175865 0.00163371998039536 0.00404571659755234 0
"bein" 0.00292585873954005 0 0 0.000822354895478693 0.00373241764687063 0 0.000934361130576968 0.0103845754439406 0.00136468468960247 0.00134907251264755 0.00424412189118071 0 0 0 0 0.00202697224399341 0.0139053854399027 0.00100809500287307 0.00177249024244122 0.00271680069550098 0 0 0 0 0 0.00081685999019768 0.00202285829877617 0
"beschämt" 0 0.00201539763795397 0 0 0 0 0 0.0034615251479802 0 0.00134907251264755 0 0 0 0.00164644286020054 0 0.00202697224399341 0.000579391059995944 0 0.00177249024244122 0 0 0.00610193278721035 0 0 0 0.00163371998039536 0 0.00669361964175748
"dermassen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"firmian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fürs" 0 0 0 0 0.00906444285668583 0.00208446241714262 0.00186872226115394 0 0 0 0.0212206094559036 0 0 0 0.0033425811411572 0 0 0.00100809500287307 0 0 0 0 0.000983216494439911 0 0 0.0114360398627675 0.00809143319510468 0
"hübsche" 0.00877757621862017 0 0 0.00493412937287216 0 0 0 0 0.0061410811032111 0 0.00848824378236143 0.00748306955513151 0.012950012950013 0.00658577144080215 0 0.00202697224399341 0 0 0.00106349414546473 0 0.0100918357049147 0.00610193278721035 0 0.00226300663060943 0 0.00245057997059304 0 0
"kluge" 0.00292585873954005 0.00302309645693095 0.00231454692743895 0 0.00213281008392608 0.00208446241714262 0 0 0.000682342344801234 0.00134907251264755 0.00212206094559036 0 0 0.00164644286020054 0.0033425811411572 0.000675657414664469 0.00115878211999189 0.00100809500287307 0.00460847463034716 0 0 0.00152548319680259 0.000983216494439911 0.00226300663060943 0.00180189920175865 0.0040842999509884 0 0.010709791426812
"leiter" 0 0 0 0.00164470979095739 0.0026660126049076 0 0 0 0 0.00089938167509837 0 0.00374153477756576 0 0.00164644286020054 0 0.000675657414664469 0 0.00201619000574614 0.00106349414546473 0 0 0 0 0 0 0 0 0.0013387239283515
"mithin" 0 0 0 0.00575648426835085 0.000533202520981519 0 0.00186872226115394 0 0 0 0.00424412189118071 0.00748306955513151 0 0 0 0 0.000579391059995944 0 0.000354498048488243 0 0 0 0 0 0 0 0 0.0013387239283515
"nonnen" 0.0117034349581602 0 0.13192917486402 0.00164470979095739 0 0 0.0168185003503854 0 0.0020470270344037 0.0089938167509837 0 0 0 0 0 0 0.0052145195399635 0 0.00283598438790594 0 0 0 0 0 0 0 0 0
"schlacht" 0 0.00100769881897698 0 0.00328941958191477 0.00106640504196304 0.027098011422854 0.000934361130576968 0 0.00136468468960247 0.00179876335019674 0 0.014966139110263 0 0 0 0.0141888057079538 0.0110084301399229 0.00504047501436535 0.00283598438790594 0 0 0 0 0 0 0 0.012137149792657 0
"wolltest" 0 0 0.00231454692743895 0 0.000533202520981519 0.00833784966857048 0.0028030833917309 0.0034615251479802 0.000682342344801234 0.00179876335019674 0 0 0 0.00164644286020054 0.0066851622823144 0.00472960190265128 0 0 0.0024814863394177 0 0 0 0.00196643298887982 0 0 0 0 0.00267744785670299
"anstalt" 0 0.00705389173283889 0 0.00328941958191477 0 0 0.0028030833917309 0.0034615251479802 0 0.00089938167509837 0.00636618283677107 0 0.012950012950013 0 0 0 0 0 0.00141799219395297 0 0.0151377535573721 0.00152548319680259 0.00294964948331973 0 0 0 0 0.00803234357010897
"beklagen" 0.00877757621862017 0.00100769881897698 0.0231454692743895 0.000822354895478693 0.000533202520981519 0 0.000934361130576968 0 0.00955279282721727 0.00269814502529511 0.00212206094559036 0 0 0.0115251000214038 0 0.00337828707332234 0.0052145195399635 0.00604857001723842 0.000354498048488243 0 0.00504591785245736 0 0 0 0.00180189920175865 0 0.00606857489632851 0
"bund" 0 0 0 0.00164470979095739 0.00479882268883367 0.00833784966857048 0.000934361130576968 0.0069230502959604 0.0040940540688074 0.00089938167509837 0 0 0 0.00164644286020054 0.0033425811411572 0.00135131482932894 0 0 0.000354498048488243 0 0 0.00152548319680259 0 0 0.00180189920175865 0.00081685999019768 0 0.0013387239283515
"muster" 0.00292585873954005 0 0 0.00657883916382954 0.00159960756294456 0 0.0028030833917309 0 0 0.00089938167509837 0.00424412189118071 0 0 0 0 0.00135131482932894 0.00405573741997161 0.00403238001149228 0.00141799219395297 0.00543360139100196 0 0 0.00196643298887982 0 0.00540569760527596 0.00163371998039536 0.0101142914938809 0.00401617178505449
"nähere" 0 0 0 0.00164470979095739 0.00426562016785215 0.00208446241714262 0.00373744452230787 0 0 0.000449690837549185 0 0 0 0 0 0 0.00115878211999189 0.00201619000574614 0.00283598438790594 0.00271680069550098 0 0.00762741598401294 0.000983216494439911 0 0.00180189920175865 0.0040842999509884 0.00404571659755234 0.00535489571340598
"selbigen" 0 0 0 0 0 0 0 0 0.00750576579281357 0 0.00212206094559036 0 0 0 0 0 0 0 0 0 0 0.00152548319680259 0 0 0 0 0 0
"staate" 0 0 0 0.021381227282446 0.00479882268883367 0.00208446241714262 0 0 0.000682342344801234 0.00359752670039348 0 0.00374153477756576 0 0 0.0033425811411572 0.000675657414664469 0.00115878211999189 0.00302428500861921 0.00212698829092946 0 0 0 0 0 0 0 0.00404571659755234 0.00267744785670299
"vermögens" 0.00585171747908011 0 0 0.00164470979095739 0.00159960756294456 0 0.000934361130576968 0 0.000682342344801234 0.00089938167509837 0.00636618283677107 0 0 0.00823221430100268 0 0 0.00115878211999189 0.00100809500287307 0.000708996096976486 0 0 0 0.00294964948331973 0.00452601326121886 0.00180189920175865 0.0040842999509884 0.00606857489632851 0.013387239283515
"anwesenden" 0 0 0.00462909385487791 0.000822354895478693 0.000533202520981519 0 0 0.0034615251479802 0 0.00134907251264755 0.00424412189118071 0 0 0 0.0033425811411572 0.00472960190265128 0 0.00302428500861921 0.00177249024244122 0.00271680069550098 0 0.00610193278721035 0 0 0 0.00980231988237216 0 0
"bank" 0.00585171747908011 0.00100769881897698 0 0 0.000533202520981519 0.00208446241714262 0.00747488904461574 0 0 0.00539629005059022 0 0.00748306955513151 0.012950012950013 0.00164644286020054 0 0.00135131482932894 0.00231756423998378 0.00201619000574614 0.00319048243639419 0.00543360139100196 0 0.00152548319680259 0.0186811133943583 0.00226300663060943 0.00720759680703461 0.00163371998039536 0 0
"bisherigen" 0 0.00302309645693095 0 0.00657883916382954 0.000533202520981519 0 0.00186872226115394 0 0.000682342344801234 0 0.00212206094559036 0.00374153477756576 0.012950012950013 0.00164644286020054 0.0033425811411572 0 0 0.00201619000574614 0 0 0.00504591785245736 0 0 0 0.00180189920175865 0.00245057997059304 0.00404571659755234 0
"franzosen" 0 0.00100769881897698 0 0.00164470979095739 0.000533202520981519 0 0 0 0.000682342344801234 0.00359752670039348 0.00424412189118071 0 0 0 0.0066851622823144 0.00270262965865787 0.00927025695993511 0 0.00106349414546473 0 0 0 0.00786573195551929 0 0 0.00245057997059304 0.024274299585314 0
"goldne" 0 0.00100769881897698 0 0 0.000533202520981519 0.0208446241714262 0.000934361130576968 0 0 0 0.00424412189118071 0.0112246043326973 0 0 0.0033425811411572 0 0 0 0.000708996096976486 0 0 0.00305096639360517 0.000983216494439911 0 0 0 0 0
"mord" 0 0.00100769881897698 0.00231454692743895 0.00246706468643608 0.00799803781472279 0 0.0242933893950012 0 0 0.00269814502529511 0 0 0 0 0 0.000675657414664469 0.00173817317998783 0.00100809500287307 0 0.00543360139100196 0 0.00305096639360517 0.000983216494439911 0.00226300663060943 0 0.00081685999019768 0 0
"vortrefflichen" 0 0 0 0 0.00106640504196304 0 0.0028030833917309 0 0.0020470270344037 0.00134907251264755 0.00212206094559036 0 0 0 0.0066851622823144 0 0.00115878211999189 0 0.00567196877581189 0 0 0 0.0147482474165987 0.0135780397836566 0.0144151936140692 0 0 0
"wahn" 0 0 0 0 0.00213281008392608 0 0.00654052791403878 0.0034615251479802 0 0.000449690837549185 0 0 0 0 0 0 0 0 0.00106349414546473 0 0.00504591785245736 0.00305096639360517 0 0 0 0.00245057997059304 0 0
"bedacht" 0.00292585873954005 0.0131000846467008 0 0.000822354895478693 0.000533202520981519 0 0 0.0034615251479802 0.00136468468960247 0.00449690837549185 0.00424412189118071 0 0 0 0.0033425811411572 0.00270262965865787 0.00115878211999189 0 0.00141799219395297 0 0 0 0 0.00452601326121886 0.0126132944123106 0.00326743996079072 0.00606857489632851 0.0013387239283515
"befindet" 0 0 0 0.00164470979095739 0.00373241764687063 0 0.00467180565288484 0.0034615251479802 0.0020470270344037 0.00314783586284429 0 0 0 0.00658577144080215 0.0033425811411572 0.00743223156130915 0.00463512847996755 0.00403238001149228 0.000354498048488243 0.00271680069550098 0 0 0 0 0 0 0.0101142914938809 0.0013387239283515
"blinden" 0 0 0 0.00575648426835085 0.000533202520981519 0.00625338725142786 0 0.0034615251479802 0 0 0.00636618283677107 0.00748306955513151 0.012950012950013 0 0 0.000675657414664469 0 0 0.00283598438790594 0.00271680069550098 0 0 0 0 0 0.00081685999019768 0.00202285829877617 0
"brücke" 0 0 0 0.00328941958191477 0.00159960756294456 0.00208446241714262 0 0 0 0.00359752670039348 0.00212206094559036 0.00374153477756576 0 0 0 0.00337828707332234 0.0133259943799067 0 0.000354498048488243 0 0.0100918357049147 0.00152548319680259 0.000983216494439911 0 0 0.00081685999019768 0.00202285829877617 0
"eigener" 0 0.00403079527590794 0.00231454692743895 0.00740119405930824 0.00213281008392608 0 0 0.0069230502959604 0.000682342344801234 0.00089938167509837 0 0 0 0.00329288572040107 0 0.00270262965865787 0.000579391059995944 0.00907285502585764 0.00531747072732365 0 0 0 0 0 0 0.00326743996079072 0.00202285829877617 0
"et" 0 0.00100769881897698 0.00231454692743895 0.00493412937287216 0.00533202520981519 0 0.00186872226115394 0 0.000682342344801234 0.00359752670039348 0.00636618283677107 0.00748306955513151 0 0.00164644286020054 0 0.00337828707332234 0.0562009328196066 0 0.0265873536366182 0.00271680069550098 0 0 0.000983216494439911 0 0 0.00490115994118608 0 0
"florentin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gesichts" 0 0 0 0.00164470979095739 0.000533202520981519 0 0.00560616678346181 0 0.0020470270344037 0 0 0.00374153477756576 0 0.00164644286020054 0.0066851622823144 0.00202697224399341 0 0.00302428500861921 0.00389947853337067 0 0 0 0.00294964948331973 0.00452601326121886 0 0.00571801993138376 0 0
"redlichkeit" 0 0 0 0.00246706468643608 0.00319921512588912 0 0 0 0.00136468468960247 0 0 0.00374153477756576 0 0 0 0.000675657414664469 0 0 0.000708996096976486 0 0 0 0.000983216494439911 0.00226300663060943 0 0.00081685999019768 0 0
"reihen" 0 0.00302309645693095 0.00462909385487791 0.00740119405930824 0.000533202520981519 0 0.000934361130576968 0 0 0.00179876335019674 0 0 0 0 0 0.00675657414664469 0.00231756423998378 0.0070566650201115 0.00212698829092946 0 0.00504591785245736 0.00152548319680259 0.00393286597775964 0.00678901989182828 0.00720759680703461 0.00163371998039536 0 0
"speise" 0 0.0110846870087468 0 0 0.00373241764687063 0.0104223120857131 0.00560616678346181 0 0.00136468468960247 0.000449690837549185 0.00424412189118071 0.00374153477756576 0 0 0 0.00675657414664469 0 0.0110890450316038 0.000354498048488243 0.00271680069550098 0 0 0.0088489484499592 0 0.00360379840351731 0 0 0
"streng" 0.00292585873954005 0 0.0162018284920727 0.000822354895478693 0 0 0 0 0.00272936937920493 0.00314783586284429 0 0 0 0.00823221430100268 0 0.00675657414664469 0.00115878211999189 0.00604857001723842 0 0 0.00504591785245736 0 0.00196643298887982 0 0.00180189920175865 0.00163371998039536 0 0
"tifan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"überzeugung" 0.00877757621862017 0 0 0.00986825874574431 0 0.00208446241714262 0.00840925017519271 0 0 0 0 0 0 0.00493932858060161 0 0 0 0.0070566650201115 0 0 0 0 0 0.00226300663060943 0.00360379840351731 0.00081685999019768 0.012137149792657 0
"wahnsinn" 0.00585171747908011 0 0.00694364078231686 0 0 0 0.029899556178463 0.0034615251479802 0.00272936937920493 0.00134907251264755 0 0.0112246043326973 0 0.00493932858060161 0 0.00472960190265128 0 0 0.00106349414546473 0.00271680069550098 0.0100918357049147 0.00152548319680259 0.000983216494439911 0 0 0.00326743996079072 0 0
"winde" 0.00292585873954005 0.00906928937079286 0 0.00328941958191477 0.0026660126049076 0.00416892483428524 0 0.0034615251479802 0 0.00089938167509837 0 0.0224492086653945 0 0 0 0.00202697224399341 0.00173817317998783 0.00403238001149228 0.00212698829092946 0.00271680069550098 0 0.00610193278721035 0.00491608247219955 0.00226300663060943 0 0.00081685999019768 0 0.0013387239283515
"artige" 0 0 0 0 0.000533202520981519 0 0 0 0.000682342344801234 0.000449690837549185 0.00212206094559036 0.00374153477756576 0 0 0 0.00270262965865787 0 0.00201619000574614 0.00319048243639419 0 0 0 0.00688251546107937 0.00452601326121886 0.00720759680703461 0 0 0
"bedurfte" 0.00292585873954005 0.00201539763795397 0.00462909385487791 0.00246706468643608 0.0026660126049076 0 0.00654052791403878 0 0.000682342344801234 0.00494659921304103 0 0 0 0 0 0.00270262965865787 0.00115878211999189 0.00302428500861921 0.00141799219395297 0.00815040208650293 0.0403673428196589 0.00457644959040776 0 0 0 0.0155203398137559 0.0161828663902094 0.00267744785670299
