"m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Defoe_Moll-Flanders_1722" "m_Fischer_Christian_Hannchen_1800" "m_Hauff_Lichtenstein_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoelderlin_Hyperion_1797" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Braunschweig_1792" "m_Miller_Siegwart_1776" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Paul_Katzenberger_1809" "m_Prevost-dExiles_Manon-Lescaut_1731" "m_Sterne_Tristram-Shandy_1759" "m_Voss_Ini_1810" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wieland_Abderiten_1774" "m_Wieland_Peregrinus_1788" "m_Zschokke_Goldmacherdorf_1817" "w_Fischer_Gustav_1801" "w_Fischer_Margarethe_1812" "w_Fouque_Resignation_1829" "w_Froelich_Kentucky_1819" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"du" 0.336032796800968 0.198041349292709 0.0928591326957006 0.199176207206992 0.674722677543552 0.352498261488166 0.256191289496157 1.02138658439988 0.425778399644934 0.115476471668897 0.506646904916744 0.150221918743598 0.129760359995714 0.347399443502313 0.183087574958718 0.19663497708775 0.368763809295324 0.0455843636329808 0.476925234955814 0.18450184501845 0.489454031688364 0.6908736123197 0.267513430044151 0.337437944985248 0.210459616646677 0.149557633745968 0.0445028825730758 0.433746552785884
"da" 0.335192714808965 0.241566920565832 0.204290091930541 0.328242389477123 0.274463462051614 0.262175577705484 0.31312268716197 0.512777754617084 0.306169273242912 0.375298532923917 0.404813397659846 0.416524411061796 0.338091213199843 0.233794886148476 0.25145572003824 0.239381711237261 0.258482921940479 0.266063836714949 0.238462617477907 0.43996593812092 0.262387728327783 0.26632914062706 0.226190217273103 0.118368284366553 0.291927855348616 0.295511469088419 0.279154445231112 0.191437521754264
"einem" 0.249504351624719 0.282916213275299 0.380722444052373 0.2079399603241 0.228719551709679 0.223808419992486 0.185027042413891 0.08754742151999 0.178285301618108 0.262446526520221 0.188039100033776 0.320928644588597 0.307139200723801 0.238734214729078 0.236391552478345 0.237671841871281 0.287891158568438 0.340487287544305 0.409594613550288 0.141924496168039 0.297709153294984 0.197769163831975 0.154418321407599 0.174902390332668 0.183303537079364 0.223435501018073 0.252857287347021 0.15261452783207
"durch" 0.275546893376794 0.158868335146899 0.264648528182747 0.0956045794593561 0.0838638356268822 0.176648788636927 0.170794192997438 0.1271522074457 0.170762715051943 0.199459360155368 0.171907059280208 0.382383065892796 0.338091213199843 0.218976900406671 0.170920362698804 0.451405512618836 0.304530029292152 0.209315955457565 0.367512975171833 0.160847762323777 0.201836714098294 0.192495319463123 0.226190217273103 0.234969877921665 0.375659100681165 0.324341856316558 0.305451603115202 0.247663926745027
"vor" 0.233542793776673 0.272034820457018 0.292506267991457 0.212720189297067 0.205847596538711 0.229403630492299 0.31312268716197 0.266811189394255 0.245988580713593 0.160092381177335 0.269707556348714 0.307272106520997 0.327377055035059 0.220623343266872 0.173817317998783 0.176116544695985 0.300273573990736 0.184198040802657 0.15523448824052 0.272021950988741 0.227066303360581 0.300609129024602 0.237789715594801 0.143101955726728 0.138043404467175 0.118925347316071 0.153737230706989 0.145920908190313
"meine" 0.306629927080883 0.367791077257889 0.854304020800446 0.463682210377877 0.579422864331186 0.0887240522113071 0.213492741246798 0.289740275982824 0.202357578629836 0.194210429624964 0.166865796544719 0.00682826903379993 0.101189271556291 0.6124767439946 0.231177032938382 0.0444566035154914 0.186123181816423 0.0641902263403198 0.269322485622107 0.0449427571198789 0.590372388737511 0.348073728344277 0.202266251984602 0.408105577442892 0.952725791486569 0.677514099861254 0.345908769090725 0.594393424188064
"einer" 0.228502301824658 0.226332970620239 0.246076701643607 0.180055291315121 0.129607745968818 0.141478894066679 0.0711642470822659 0.170925918205695 0.150451731323298 0.215206151746582 0.121494431925309 0.191191532946398 0.253568409899882 0.243673543309679 0.180770010718735 0.210313932015594 0.224818230011105 0.316299666024764 0.426427268901669 0.153751537515375 0.26743364618024 0.110750731745906 0.220390468112254 0.150168718972493 0.228563669691552 0.291907670684902 0.218468696267826 0.132533668906798
"über" 0.254544843576733 0.174102285092492 0.167146438852261 0.150577212648486 0.221095566652689 0.260576946134109 0.498149729575861 0.248051027639972 0.221916303701865 0.196834894890166 0.158295649894386 0.375554796858996 0.249997023844954 0.3062383719973 0.252614502158232 0.290677792216675 0.258869872422426 0.228852111300271 0.237527469958386 0.186867253287918 0.136239782016349 0.150304564512301 0.258088837657771 0.233203187110224 0.221774649799724 0.248662089842694 0.264994437139678 0.167340491043937
"ihre" 0.257905171544743 0.269858541893362 0.278577398087102 0.134643116071926 0.209659589067205 0.190237156993613 0.213492741246798 0.1271522074457 0.087262004167513 0.170590242238144 0.181485458477639 0.191191532946398 0.159521910453447 0.207451800385268 0.11993394941916 0.206894193283633 0.247648308445968 0.217688593675867 0.182353766306635 0.208155927713123 0.343122413967101 0.205679930385254 0.198641408759071 0.204936134127166 0.506913485256512 0.48110708686956 0.210377263072722 0.682749203459263
"mein" 0.26042541752075 0.352557127312296 0.459652706843718 0.378434793693285 0.526054968932261 0.13188710463843 0.711642470822659 0.481510818359945 0.276078926978252 0.183712568564155 0.274244692810655 0.0477978832365995 0.117855739812621 0.447832457974546 0.857498768793998 0.0957526844949046 0.140076074464751 0.0520964155805494 0.172067143591902 0.0402119405809443 0.469270360278535 0.329615273053292 0.206616063855238 0.51940709856368 0.495598452103465 0.418040614808008 0.212400121371498 0.345390773514686
"doch" 0.242783695688699 0.176278563656148 0.139288699043551 0.533792235314738 0.293523424694088 0.317328366917918 0.156561343580985 0.266811189394255 0.295637652050281 0.241450804398604 0.310541784506183 0.163878456811198 0.227378245497077 0.200866028944465 0.196992960398621 0.360782436221873 0.210114111697126 0.217688593675867 0.166456258474774 0.264925726180339 0.307800988999899 0.366532183635261 0.384958350551339 0.250870095224635 0.0746792188101111 0.145953835342451 0.188125821786184 0.333342258159522
"denn" 0.325111730904936 0.319912948857454 0.167146438852261 0.459698686233737 0.556550909160218 0.293348893347295 0.0284656988329063 0.287655813565681 0.187312405497506 0.162716846442537 0.226856823097049 0.307272106520997 0.277377650266068 0.256845086191284 0.278687099858049 0.179536283427946 0.189218785671998 0.188849506479492 0.125309767615841 0.425773488504116 0.141285699868806 0.305882973393455 0.20806600114545 0.102468067063583 0.133517391205956 0.176586121772348 0.175988671993527 0.1793890063991
"diese" 0.163815988440472 0.161044613710555 0.134645742408766 0.187225634774572 0.0495559028704304 0.211818683207175 0.185027042413891 0.0583649476799933 0.120361385058639 0.204708290685773 0.0746106884852518 0.163878456811198 0.15476006238021 0.210744686105669 0.159332541498885 0.205184323917653 0.105637481571483 0.18326774766729 0.289895731051573 0.120635821742833 0.136239782016349 0.139756875774596 0.171817568890145 0.231436496298783 0.214985629907896 0.304520965097212 0.31152017801153 0.257034994243487
"oder" 0.181457710272523 0.106637649619151 0.0975020893304857 0.216703713441207 0.064803872984409 0.118298736281743 0.128095644748079 0.100054196022846 0.129388488938036 0.160092381177335 0.194088615316364 0.0682826903379993 0.39523339007869 0.144886971697647 0.486688490396593 0.200054715819711 0.206244606877658 0.415841031509029 0.342263992144761 0.392657772731573 0.0857806034917752 0.150304564512301 0.166742788374403 0.098934685440701 0.0859942519631583 0.162170928158279 0.222514412865379 0.0937106749846047
"sagte" 0.240263449712692 0.219804134929271 0.102145045965271 0.366484221260865 0.792894445926886 0.206223472707362 0.085397096498719 0.0667027973485638 0.0150451731323298 0.0577382358344487 0.447664130911511 0.102424035506999 0.211902239259056 0.325995686319706 0.586923143775891 0.0718145133711784 0.0909333632575039 0.253039732819812 0.0963201945106841 0.186867253287918 0.327984660409729 0.311156817762308 0.152968384117387 0.196102680069961 0.212722623277286 0.255869686649729 0.0748457570547183 0.10709791426812
"haben" 0.152054840552438 0.145810663764962 0.0789302627913455 0.196786092720508 0.282087447108604 0.195832367493426 0.0426985482493595 0.0812940342685621 0.108325246552775 0.291315644437446 0.155270892253092 0.0477978832365995 0.122617587885858 0.192633814643463 0.242764854138301 0.0957526844949046 0.166001756755188 0.340487287544305 0.235657174919344 0.260194909641404 0.297709153294984 0.261055296258207 0.212415813016087 0.196102680069961 0.27834981556496 0.286501973079626 0.269040153737231 0.147259632118664
"uns" 0.234382875768675 0.20892274211099 0.167146438852261 0.215110303783551 0.148667708611291 0.168655630780052 0.341588385994876 0.471088506274232 0.136911075504201 0.204708290685773 0.135105841311132 0.0887674974393991 0.169045606599921 0.408317829329733 0.110663692459225 0.0872033376650024 0.108733085427058 0.210246248592932 0.168326553513817 0.149020720976441 0.232112221213039 0.232049152229518 0.228365123208421 0.459339610974683 0.185566543709973 0.16036902895652 0.35400020228583 0.243647754959972
"dieser" 0.106690412984307 0.154515778019587 0.116073915869626 0.127472772612475 0.0457439103419357 0.191036472779301 0.156561343580985 0.0854629591028474 0.1414246274439 0.24932420019421 0.0993128758891527 0.232161147149198 0.126188973940786 0.164644286020054 0.181928792838727 0.162437589768142 0.0971245709686531 0.234433870112472 0.306728386402955 0.0591352067366828 0.121102028458977 0.102839965192627 0.113820077281658 0.190802607635638 0.185566543709973 0.212624105807521 0.252857287347021 0.108436638196471
"seiner" 0.160455660472462 0.23721436343852 0.157860525582691 0.125879362954819 0.0457439103419357 0.179046735993989 0.113862795331625 0.106307583274274 0.0767303829748821 0.188961499094559 0.197113372957658 0.286787299419597 0.149998214306973 0.120190328794639 0.16860279845882 0.136789549278435 0.220174824227744 0.198152437833161 0.196380979099453 0.0615006150061501 0.105964274901605 0.0448276771352477 0.0971457984442173 0.227903114675901 0.140306411097785 0.138746238535416 0.182057246889855 0.216873276392942
"alle" 0.250344433616721 0.073993471164309 0.130002785773981 0.103571627747636 0.133419738497313 0.0911219995683695 0.199259891830344 0.212615166548547 0.139920110130667 0.1181009369341 0.174427690647953 0.0819392284055992 0.164283758526684 0.15476562885885 0.158173759378893 0.119690855618631 0.229074685312521 0.23815504265394 0.199186421658017 0.290945217144479 0.222020385508124 0.192495319463123 0.122519701022931 0.181969153578432 0.248930729367037 0.309926662702488 0.246788712450693 0.191437521754264
"hat" 0.227662219832656 0.14145810663765 0.0139288699043551 0.0836540070269366 0.194411618953227 0.261376261919797 0.085397096498719 0.1271522074457 0.148947214010065 0.162716846442537 0.238955853662225 0.0614544213041994 0.127379435959096 0.18275515748226 0.199889915698601 0.0872033376650024 0.205857656395711 0.213037127999032 0.103801374666854 0.179771028479516 0.151377535573721 0.226775307860665 0.243589464755649 0.155468791406816 0.257982755889475 0.183793718579383 0.167897238798422 0.132533668906798
"mehr" 0.240263449712692 0.137105549510337 0.181075308756616 0.244588382450186 0.0609918804559143 0.140679578280991 0.227725590663251 0.231375328302831 0.14368140341375 0.107603075873291 0.269203430075165 0.109252304540799 0.216664087332294 0.151472743138449 0.166864625278832 0.278708706654812 0.165614806273241 0.175825402584354 0.173937438630944 0.321695524647554 0.307800988999899 0.332252195237719 0.186316941792267 0.167835627086904 0.169725497295707 0.174784222570589 0.186102963487408 0.212857104607888
"werden" 0.202459760072583 0.134929270946681 0.0789302627913455 0.172088243026841 0.167727671253764 0.12868984149568 0.185027042413891 0.129236669862842 0.118104609088789 0.223079547542188 0.159808028715033 0.163878456811198 0.115474815776003 0.136654757396645 0.220747993858455 0.129950071814513 0.151297638441209 0.295833217046691 0.206667601814186 0.21998296906046 0.247249974770411 0.297972206840176 0.163842913793978 0.293270674699221 0.212722623277286 0.219831702614556 0.283200161828664 0.332003534231171
"wieder" 0.176417218320508 0.134929270946681 0.348221747608877 0.365687516432037 0.125795753440323 0.187039893850864 0.256191289496157 0.231375328302831 0.10080265998661 0.175839172768548 0.447160004637962 0.450665756230795 0.122617587885858 0.139947643117046 0.152959239838929 0.179536283427946 0.189992686635891 0.112565469379401 0.169261701033338 0.210521335982591 0.297709153294984 0.287424518102471 0.170367631599933 0.169602317898345 0.131254384575347 0.0504531776492423 0.0728228987559422 0.190098797825912
"nun" 0.244463859672704 0.211099020674646 0.157860525582691 0.379231498522113 0.4269431631914 0.107108315282119 0.156561343580985 0.346020761245675 0.303160238616446 0.375298532923917 0.381623589076592 0.559918060771594 0.148807752288663 0.151472743138449 0.183087574958718 0.258190274263046 0.108346134945111 0.181407161396556 0.144947865525787 0.305137666761283 0.327984660409729 0.458824460090183 0.222565374047572 0.107768139497906 0.126728371314128 0.0955006576932086 0.0728228987559422 0.329326086374468
"alles" 0.241103531704694 0.0914036996735582 0.134645742408766 0.14101675470255 0.240155529295163 0.0823295259258075 0.355821235411329 0.235544253137116 0.188064664154123 0.136472193790515 0.218286676446716 0.129737111642199 0.152379138343591 0.12183677165484 0.134998116979055 0.0957526844949046 0.12924146097024 0.186988920208758 0.217889372048441 0.196328886365787 0.252295892622868 0.268966062811486 0.210965875725875 0.111301521120789 0.174251510556926 0.167576625763555 0.175988671993527 0.140566012476907
"selbst" 0.215901071944622 0.165397170837867 0.171789395487046 0.23502792450425 0.0762398505698929 0.113502841567618 0.156561343580985 0.0833784966857048 0.249749873996675 0.104978610608089 0.110403653907231 0.232161147149198 0.00476184807323722 0.156412071719051 0.14426837393899 0.106011900690787 0.119954649403516 0.218618886811234 0.332912516949549 0.118270413473366 0.227066303360581 0.189858397278696 0.182692098566737 0.153702100595375 0.153884450881441 0.142350036938934 0.42277738444422 0.188760073897561
"habe" 0.255384925568735 0.16974972796518 0.185718265391401 0.431814017224758 0.232531544238173 0.197430999064801 0.142328494164532 0.108392045691416 0.103059435956459 0.115476471668897 0.174427690647953 0.0341413451689997 0.0988083475196724 0.283188171954492 0.168023407398824 0.0444566035154914 0.175675518803859 0.167452764366052 0.123439472576799 0.137193679629104 0.17156120698355 0.297972206840176 0.171092600245039 0.120134975177994 0.187829550340582 0.25406778744797 0.16385152220087 0.172695386757343
"zum" 0.129372626768373 0.163220892274211 0.199647135295756 0.172884947855669 0.144855716082796 0.187839209636551 0.085397096498719 0.13549005711427 0.153460765949764 0.181088103298953 0.119982053104662 0.177534994878798 0.202378543112582 0.192633814643463 0.131521770619079 0.19321523835579 0.18767098374421 0.170243643772153 0.173002291111423 0.302772258491816 0.0857806034917752 0.102839965192627 0.104395484895278 0.157235482218257 0.108624318269253 0.127934843324864 0.0991200566400324 0.155291975688773
"sehr" 0.236903121744682 0.134929270946681 0.376079487417588 0.325055570161811 0.114359775854839 0.0623466312836212 0.0711642470822659 0.0500270980114229 0.14368140341375 0.125974332729706 0.21627017135252 0.095595766473199 0.0988083475196724 0.18275515748226 0.116457603059185 0.0718145133711784 0.17180601398439 0.196291851562427 0.194510684060411 0.115905005203898 0.222020385508124 0.160852253250007 0.13194429340931 0.197869370881402 0.135780397836566 0.200010811395211 0.319611611206635 0.0870170553428472
"ihnen" 0.173056890352498 0.143634385201306 0.0510725229826353 0.1880223396034 0.133419738497313 0.100713788996619 0.0426985482493595 0.112560970525701 0.0609329511859358 0.149594520116526 0.168378175365366 0.0409696142027996 0.0749991071534863 0.158058514579252 0.0921231785393551 0.107721770056768 0.177223320731646 0.273506181797884 0.122504325057278 0.227079193868862 0.141285699868806 0.181947630725417 0.291437395332652 0.164302245464021 0.244404716105818 0.216227904211038 0.125417214524123 0.301212883879086
"unter" 0.12853254477637 0.0826985854189336 0.148574612313121 0.074890253909829 0.0914878206838715 0.117499420496055 0.256191289496157 0.231375328302831 0.102307177299843 0.123349867464504 0.0715859308439578 0.177534994878798 0.199997619075963 0.046100400085615 0.0915437874793592 0.162437589768142 0.131563163861921 0.208385662322198 0.243138355075513 0.101712555587094 0.0655969320819457 0.0580122880573794 0.106570390830597 0.166068936275462 0.104098305008034 0.108113952105519 0.0970971983412562 0.0950493989129562
"ohne" 0.131052790752377 0.0914036996735582 0.181075308756616 0.111538676035915 0.0609918804559143 0.0807308943544326 0.156561343580985 0.0854629591028474 0.129388488938036 0.173214707503346 0.0857014665033298 0.0887674974393991 0.160712372471756 0.230502000428075 0.153538630898925 0.107721770056768 0.164453954827401 0.186058627073391 0.214148781970356 0.125366638281767 0.151377535573721 0.118661498299185 0.171817568890145 0.0971679946292599 0.095046278485596 0.118925347316071 0.202285829877617 0.109775362124823
"sind" 0.204139924056588 0.14145810663765 0.0371436530782802 0.072500139423345 0.137231731025807 0.133485736209804 0.128095644748079 0.218868553799975 0.0947845907336779 0.131223263260111 0.132081083669838 0.157050187777398 0.124998511922477 0.108665228773235 0.166285234218836 0.0735243827371589 0.123824154222984 0.198152437833161 0.104736522186375 0.137193679629104 0.0756887677868604 0.142393797959022 0.179792223986313 0.181969153578432 0.217248636538505 0.181991819377624 0.127440072822899 0.1793890063991
"wird" 0.192378776168554 0.0935799782372144 0.0185718265391401 0.0645330911350654 0.209659589067205 0.130288473067055 0.0711642470822659 0.152165756451411 0.0992981426733768 0.133847728525313 0.129056326028544 0.116080573574599 0.157140986416828 0.0938472430314306 0.191778440858658 0.135079679912455 0.124598055186878 0.139543970305043 0.115023144901108 0.127732046551235 0.111010192754062 0.292698362471323 0.180517192631419 0.273837075773369 0.183303537079364 0.218029803412797 0.123394356225346 0.329326086374468
"seinen" 0.113411068920327 0.158868335146899 0.162503482217476 0.0844507118557646 0.0800518430983875 0.2102200516358 0.128095644748079 0.0771251094342769 0.0729690896917996 0.162716846442537 0.179973079656992 0.307272106520997 0.169045606599921 0.105372343052834 0.158173759378893 0.104302031324807 0.188444884708104 0.134892504628208 0.103801374666854 0.127732046551235 0.055505096377031 0.0501015215041004 0.0739468018008221 0.185502535201314 0.07920523207133 0.151359532947727 0.127440072822899 0.124501325336689
"ihrer" 0.140293692664404 0.156692056583243 0.0789302627913455 0.072500139423345 0.0495559028704304 0.0983158416395565 0.156561343580985 0.0458581731771376 0.0481445540234554 0.097105214812482 0.0967922445214077 0.102424035506999 0.0809514172450328 0.105372343052834 0.0741620556794809 0.102592161958826 0.145493381212006 0.160010419283116 0.204797306775144 0.0638660232756174 0.121102028458977 0.0817445877172165 0.152243415472281 0.151935409783934 0.294190861979226 0.365785537957007 0.165874380499646 0.358778012798201
"schon" 0.160455660472462 0.1240478781284 0.190361222026186 0.262115888684401 0.167727671253764 0.186240578065176 0.0711642470822659 0.0646183349314212 0.146690438040216 0.123349867464504 0.267186924980969 0.191191532946398 0.17142653063654 0.177815828901658 0.0927025695993511 0.237671841871281 0.190766587599785 0.107914003702567 0.135596390330575 0.151386129245908 0.17156120698355 0.221501463491812 0.129044418828886 0.208469515750049 0.0746792188101111 0.0900949600879327 0.0343885910791949 0.166001767115585
