"m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Clauren_Liebe-und-Irrtum_1827" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Heinse_Ardinghello_1787" "m_Hunold_Adalie_1702" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Miller_Siegwart_1776" "m_Paul_Feldprediger_1809" "m_Paul_Hesperus_1795" "m_Paul_Siebenkaes_1796" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Sade_Geschichte-der-Justine_1797" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Schnabel_Wunderliche-Fata_1731" "m_Sterne_Tristram-Shandy_1759" "m_Waiblinger_Briten-in-Rom_1828" "m_Walpole_Otranto_1764" "m_Wieland_Agathon_1794" "w_Fischer_Gustav_1801" "w_Fischer_Vierzehn-Tage_1801" "w_Huber_Ellen-Percy_1822" "w_Huber_Seldorf_1795" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"widerwillen" 0.00253042840152838 0 0.00217627856365615 0.0033473550316325 0.000980363322647373 0.00670128999832468 0.00186237079802589 0 0 0.000808397634628521 0.00112650035766386 0.00235960358659745 0.00284744527210187 0 0 0.000626976281487271 0.00231756423998378 0.00264089156499234 0 0.00371733392810676 0 0 0.00676811316285208 0.0064944202106357 0.015841046414266 0.00180189920175865 0 0.00937106749846047
"beider" 0 0.00107640309142968 0.00652883569096844 0.00111578501054417 0.00294108996794212 0.00781817166471212 0.00372474159605177 0 0 0.00323359053851408 0.00281625089415966 0 0.00683386865304449 0.0033425811411572 0.00581441830378882 0.00376185768892363 0.00231756423998378 0 0.0135840034775049 0.00123911130936892 0 0 0 0.00108240336843928 0 0.00360379840351731 0.00202285829877617 0.0147259632118664
"drauf" 0 0 0 0 0 0.00446752666554978 0.00186237079802589 0.0705776782968598 0 0.000404198817314261 0 0.00235960358659745 0.00113897810884075 0.0033425811411572 0.00145360457594721 0.00125395256297454 0.00347634635997567 0 0 0 0 0 0 0 0 0 0 0.0013387239283515
"einsicht" 0 0.00430561236571871 0 0.00111578501054417 0.00196072664529475 0 0.00372474159605177 0.00201650509419599 0.00448510943667025 0.000808397634628521 0.00281625089415966 0 0 0.0066851622823144 0 0.00020899209382909 0.00289695529997972 0 0 0.00371733392810676 0 0 0.00564009430237674 0.00216480673687857 0.00226300663060943 0.00360379840351731 0.00606857489632851 0
"freue" 0.00253042840152838 0.00107640309142968 0.00652883569096844 0 0.000980363322647373 0 0.016761337182233 0.00302475764129399 0 0.00121259645194278 0.00112650035766386 0 0.00170846716326112 0 0.000726802287973603 0.000626976281487271 0.000579391059995944 0 0.00271680069550098 0 0 0 0 0 0.00226300663060943 0 0.00606857489632851 0.00803234357010897
"gelungen" 0.00506085680305676 0.00430561236571871 0.00217627856365615 0.00111578501054417 0 0.00223376333277489 0 0 0 0 0 0.00235960358659745 0.00284744527210187 0 0 0.000417984187658181 0.00173817317998783 0 0.00271680069550098 0.00061955565468446 0 0.00739590266992086 0.0101521697442781 0.00108240336843928 0 0 0.00809143319510468 0.0013387239283515
"linda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlechterdings" 0 0.00107640309142968 0 0 0.00196072664529475 0 0.0260731911723624 0.00705776782968598 0 0 0 0 0 0 0 0.00020899209382909 0 0.00792267469497702 0 0.00433688958279122 0.00504591785245736 0.051771318689446 0 0 0 0.00180189920175865 0.00606857489632851 0
"außerdem" 0 0.00538201545714839 0.00217627856365615 0 0.0245090830661843 0 0 0 0.00448510943667025 0.000404198817314261 0 0.0117980179329873 0.00797284676188524 0 0.00508761601581522 0.000417984187658181 0.00579391059995944 0 0 0.00185866696405338 0.00504591785245736 0 0.0101521697442781 0 0 0 0.00606857489632851 0
"brannte" 0.00253042840152838 0 0.0043525571273123 0.00223157002108834 0.000980363322647373 0 0 0.00252063136774499 0.00448510943667025 0.00444618699045687 0.00225300071532773 0.0141576215195847 0.0022779562176815 0.0200554868469432 0.000726802287973603 0.00104496046914545 0.00231756423998378 0.0105635662599694 0.00815040208650293 0.00123911130936892 0.0100918357049147 0.00739590266992086 0.00338405658142604 0.00324721010531785 0 0 0.00404571659755234 0
"dringen" 0.00506085680305676 0.00430561236571871 0 0.00223157002108834 0.00196072664529475 0.00223376333277489 0 0.00252063136774499 0 0.00363778935582834 0.0016897505364958 0 0.0022779562176815 0.0033425811411572 0.000726802287973603 0.000417984187658181 0.000579391059995944 0.00264089156499234 0.00271680069550098 0.00061955565468446 0 0.00739590266992086 0.00225603772095069 0.00541201684219641 0.00678901989182828 0 0 0
"dunkelheit" 0.00253042840152838 0.00215280618285936 0 0.00892628008435335 0.00882326990382636 0 0.00931185399012944 0.00403301018839199 0 0.000808397634628521 0.00112650035766386 0.0047192071731949 0.00113897810884075 0 0 0 0.000579391059995944 0.00264089156499234 0.00543360139100196 0.00371733392810676 0 0 0.00338405658142604 0.00541201684219641 0 0 0 0.0013387239283515
"gebrochen" 0.00506085680305676 0.00322920927428904 0.00217627856365615 0.00557892505272084 0.000980363322647373 0.00335064499916234 0 0.000504126273548999 0 0.00565878344239965 0.0016897505364958 0 0 0 0.00436081372784161 0.00229891303212 0.00115878211999189 0.00528178312998468 0 0 0 0 0.00338405658142604 0.00108240336843928 0 0.00360379840351731 0.00404571659755234 0
"magen" 0.00506085680305676 0 0.0108813928182807 0.0033473550316325 0.00196072664529475 0 0 0 0.017940437746681 0.00727557871165669 0.00732225232481511 0.00235960358659745 0.00284744527210187 0 0.00218040686392081 0.00606077072104362 0.00637330165995539 0 0 0 0 0 0 0 0.00226300663060943 0 0 0
"schnee" 0.00253042840152838 0.00107640309142968 0 0.00446314004217667 0.00196072664529475 0.00111688166638745 0 0.00604951528258798 0.00448510943667025 0.00646718107702817 0.00675900214598318 0 0.000569489054420374 0.0066851622823144 0.000726802287973603 0.00125395256297454 0 0 0 0.00061955565468446 0 0 0.00451207544190139 0.00324721010531785 0.00678901989182828 0 0 0
"spreche" 0.00253042840152838 0.00215280618285936 0.00217627856365615 0.00111578501054417 0.00294108996794212 0 0 0.00352888391484299 0 0.000404198817314261 0.0016897505364958 0 0.00341693432652224 0.0033425811411572 0.000726802287973603 0.000417984187658181 0.00173817317998783 0 0 0 0 0 0 0.00108240336843928 0.00226300663060943 0.00360379840351731 0.00404571659755234 0.00401617178505449
"stehn" 0 0 0.0217627856365615 0.00892628008435335 0 0.00111688166638745 0.00372474159605177 0.00302475764129399 0 0 0.000563250178831932 0 0 0.0133703245646288 0 0 0 0.00528178312998468 0.0190176048685068 0.00061955565468446 0 0.00739590266992086 0 0 0 0 0 0.0013387239283515
"vergleichen" 0.00253042840152838 0.00753482164000775 0.00217627856365615 0.00223157002108834 0.00196072664529475 0.00670128999832468 0 0 0 0.00242519290388556 0.00225300071532773 0.00943841434638981 0.00284744527210187 0.0066851622823144 0 0.000626976281487271 0.000579391059995944 0.00264089156499234 0 0.00247822261873784 0.0100918357049147 0 0.00112801886047535 0.00432961347375713 0 0.00180189920175865 0 0.0013387239283515
"vorurteil" 0 0 0 0 0.00196072664529475 0 0.00372474159605177 0.000504126273548999 0 0 0 0 0.00170846716326112 0 0 0 0.000579391059995944 0.00528178312998468 0 0.0130106687483737 0.00504591785245736 0.00739590266992086 0.00451207544190139 0.00324721010531785 0.00226300663060943 0.00720759680703461 0.00202285829877617 0
"bequem" 0.00253042840152838 0.00322920927428904 0 0 0.00392145329058949 0.00111688166638745 0.00744948319210355 0.001512378820647 0 0.00161679526925704 0.0016897505364958 0.0047192071731949 0.00170846716326112 0.0033425811411572 0.000726802287973603 0.00125395256297454 0.00289695529997972 0.00264089156499234 0 0 0 0.0147918053398417 0.00338405658142604 0 0.00226300663060943 0 0.00404571659755234 0
"dan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000579391059995944 0 0 0 0 0 0 0 0 0 0 0
"diente" 0.00506085680305676 0.00215280618285936 0.00217627856365615 0 0.00196072664529475 0.00223376333277489 0 0 0 0.00161679526925704 0.00112650035766386 0.00707881075979235 0.00284744527210187 0 0.000726802287973603 0 0.00405573741997161 0.00264089156499234 0 0.00185866696405338 0 0 0.00225603772095069 0.00757682357907498 0.00226300663060943 0.00180189920175865 0 0
"fußnoten" 0.00253042840152838 0.0129168370971561 0 0 0.000980363322647373 0 0 0.001008252547098 0.00448510943667025 0.000404198817314261 0.000563250178831932 0.00235960358659745 0.000569489054420374 0 0.000726802287973603 0.000835968375316362 0.0121672122599148 0.00264089156499234 0.00271680069550098 0 0 0 0.00112801886047535 0.00108240336843928 0.00226300663060943 0 0 0.0013387239283515
"gefragt" 0.00506085680305676 0 0.0043525571273123 0.00111578501054417 0 0 0.00186237079802589 0.00302475764129399 0 0.00121259645194278 0.00337950107299159 0 0 0 0.00508761601581522 0.00271689721977818 0.00811147483994322 0 0.00271680069550098 0.00061955565468446 0 0 0.00225603772095069 0.00432961347375713 0.00452601326121886 0.00540569760527596 0 0.0013387239283515
"griechischen" 0 0.00430561236571871 0 0.00111578501054417 0.0245090830661843 0 0.00186237079802589 0.001512378820647 0 0.00363778935582834 0.00225300071532773 0 0.00113897810884075 0 0 0.00104496046914545 0.000579391059995944 0.00264089156499234 0.00271680069550098 0.0105324461296358 0.00504591785245736 0 0 0 0.00452601326121886 0.00360379840351731 0.00202285829877617 0
"kleinigkeit" 0.00759128520458514 0 0 0.00111578501054417 0.00686254325853161 0.00446752666554978 0.00372474159605177 0.00201650509419599 0 0.00161679526925704 0.000563250178831932 0 0 0 0 0.000626976281487271 0 0 0.00543360139100196 0 0 0.0369795133496043 0.00225603772095069 0.00108240336843928 0 0.00360379840351731 0 0
"pflanzen" 0 0 0 0.00223157002108834 0.00980363322647373 0 0 0.00201650509419599 0 0.0020209940865713 0.00281625089415966 0 0.000569489054420374 0.0066851622823144 0 0 0.00231756423998378 0 0 0.00247822261873784 0.00504591785245736 0 0.00112801886047535 0.00432961347375713 0.0113150331530471 0.00360379840351731 0 0
"rebekka" 0 0 0 0 0 0 0 0.000504126273548999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"t" 0 0.00322920927428904 0.0130576713819369 0 0 0 0.0223484495763106 0.001512378820647 0 0.00282939172119982 0.00225300071532773 0 0 0 0.0188968594873137 0.00459782606423999 0.000579391059995944 0.00264089156499234 0 0 0 0 0 0 0.0203670596754848 0.0738778672721048 0 0.010709791426812
"umarmung" 0 0.0118404340057265 0.00652883569096844 0 0.00686254325853161 0.010051934997487 0 0 0 0.00929657279822799 0.00337950107299159 0 0.000569489054420374 0.0200554868469432 0.000726802287973603 0.00020899209382909 0 0.00528178312998468 0.00271680069550098 0 0.00504591785245736 0 0 0 0.00905202652243771 0 0 0.00401617178505449
"wohlgefallen" 0 0.00107640309142968 0.00217627856365615 0 0.000980363322647373 0 0 0.00705776782968598 0 0.000404198817314261 0.000563250178831932 0 0.000569489054420374 0.0066851622823144 0.00145360457594721 0.00250790512594909 0.000579391059995944 0 0 0.00123911130936892 0 0.0147918053398417 0.00225603772095069 0.00432961347375713 0.00226300663060943 0 0.00202285829877617 0.00401617178505449
"zahlen" 0.00253042840152838 0.00107640309142968 0 0 0.000980363322647373 0 0 0 0.00897021887334051 0.00161679526925704 0.00619575196715125 0.0047192071731949 0.00284744527210187 0 0.00145360457594721 0.00250790512594909 0.00463512847996755 0.00792267469497702 0 0.00061955565468446 0 0 0.00225603772095069 0 0 0 0.00202285829877617 0
"beutel" 0 0 0.00217627856365615 0 0.000980363322647373 0 0 0.001008252547098 0.00448510943667025 0.000808397634628521 0.00506925160948739 0 0 0 0.00581441830378882 0.00773270747167635 0 0.0105635662599694 0 0 0 0 0.00564009430237674 0 0 0 0 0
"blind" 0 0.00215280618285936 0 0.0033473550316325 0.00392145329058949 0.00111688166638745 0.00186237079802589 0 0.00448510943667025 0.00889237398091373 0.00619575196715125 0 0.0022779562176815 0 0.000726802287973603 0.00188092884446181 0.00173817317998783 0.0132044578249617 0.00271680069550098 0.00061955565468446 0 0.00739590266992086 0.00112801886047535 0.00432961347375713 0 0.00180189920175865 0 0
"entfernten" 0.00253042840152838 0.00322920927428904 0 0.00111578501054417 0 0 0.00186237079802589 0.001512378820647 0.00448510943667025 0.0020209940865713 0.00112650035766386 0 0 0.0033425811411572 0 0 0 0 0.00271680069550098 0 0 0 0.00112801886047535 0.00108240336843928 0 0.00360379840351731 0 0.00267744785670299
"entschließen" 0.00253042840152838 0.00645841854857807 0.0043525571273123 0.00111578501054417 0.000980363322647373 0 0.00558711239407766 0 0 0 0.000563250178831932 0.00235960358659745 0.000569489054420374 0 0.00363401143986801 0 0.00115878211999189 0 0 0.00557600089216014 0.0151377535573721 0.00739590266992086 0.00338405658142604 0 0.00226300663060943 0.00180189920175865 0.00202285829877617 0.00267744785670299
"erfahrungen" 0 0.00107640309142968 0.00217627856365615 0.00111578501054417 0.00392145329058949 0 0.00372474159605177 0.000504126273548999 0.00448510943667025 0.00121259645194278 0 0 0.000569489054420374 0 0 0 0.000579391059995944 0 0 0.0130106687483737 0 0 0.00112801886047535 0.00216480673687857 0.00226300663060943 0.00540569760527596 0.0161828663902094 0
"freundlichkeit" 0 0 0.0217627856365615 0 0.000980363322647373 0.00670128999832468 0.00186237079802589 0.00554538900903898 0 0.00121259645194278 0.00281625089415966 0 0 0.0033425811411572 0.000726802287973603 0.00229891303212 0.00115878211999189 0.00264089156499234 0 0.00061955565468446 0 0.00739590266992086 0.00564009430237674 0.00432961347375713 0.00452601326121886 0 0 0
"härte" 0.00253042840152838 0 0 0.00111578501054417 0 0 0.00186237079802589 0.001512378820647 0 0.00121259645194278 0.00225300071532773 0 0.00455591243536299 0.0100277434234716 0 0 0 0 0 0 0 0.00739590266992086 0.00902415088380278 0.00974163031595354 0.00678901989182828 0 0 0.00803234357010897
"hauptsächlich" 0 0.00107640309142968 0.0108813928182807 0 0.00980363322647373 0 0.00558711239407766 0.00352888391484299 0 0 0.00281625089415966 0.00235960358659745 0.0022779562176815 0 0.00218040686392081 0.00773270747167635 0.00231756423998378 0 0 0.00061955565468446 0 0 0 0.00432961347375713 0 0 0 0.0013387239283515
"lebhaften" 0 0.00430561236571871 0.00652883569096844 0.00557892505272084 0 0 0 0.001512378820647 0 0.000808397634628521 0.000563250178831932 0.0047192071731949 0.00170846716326112 0 0.000726802287973603 0 0.00173817317998783 0.00264089156499234 0 0.00495644523747568 0.00504591785245736 0 0.00564009430237674 0.00541201684219641 0.00226300663060943 0.00720759680703461 0 0.00267744785670299
"nachmittag" 0 0 0.0043525571273123 0 0.00490181661323687 0 0.00186237079802589 0.0191567983948619 0 0.00404198817314261 0.00281625089415966 0.00235960358659745 0 0 0.00363401143986801 0.00104496046914545 0.00231756423998378 0.00792267469497702 0 0 0 0.0295836106796835 0 0.00108240336843928 0 0.00720759680703461 0.00202285829877617 0
"öffentliche" 0.00253042840152838 0.0161460463714452 0 0.00223157002108834 0.00392145329058949 0 0 0 0 0.00161679526925704 0.00281625089415966 0 0.00398642338094262 0.0066851622823144 0.00218040686392081 0.000835968375316362 0.00115878211999189 0.00264089156499234 0 0.00433688958279122 0 0 0.00112801886047535 0.00324721010531785 0.00678901989182828 0 0 0.00401617178505449
"pistolen" 0 0 0 0.00223157002108834 0.00196072664529475 0.0122856983302619 0 0 0 0.000404198817314261 0 0.00235960358659745 0.00455591243536299 0 0.0181700571993401 0.00815069165933453 0.000579391059995944 0.00264089156499234 0 0 0 0 0 0.00216480673687857 0 0 0 0
"schnellen" 0 0.00645841854857807 0 0.0033473550316325 0.00196072664529475 0 0 0.001512378820647 0 0.0020209940865713 0.00281625089415966 0 0.000569489054420374 0 0.00145360457594721 0.00125395256297454 0.000579391059995944 0 0 0 0.00504591785245736 0 0.00112801886047535 0.0064944202106357 0.00226300663060943 0 0 0
"schnitt" 0.00759128520458514 0.00215280618285936 0.00217627856365615 0.00446314004217667 0.000980363322647373 0 0 0.001008252547098 0 0.00282939172119982 0.00732225232481511 0.0117980179329873 0.00341693432652224 0 0.000726802287973603 0.00125395256297454 0.0052145195399635 0.00264089156499234 0 0.00061955565468446 0 0.00739590266992086 0.00225603772095069 0.00216480673687857 0 0 0 0
"strahl" 0 0.00322920927428904 0.00217627856365615 0 0.00196072664529475 0 0 0.000504126273548999 0.00448510943667025 0.00161679526925704 0.0016897505364958 0 0.000569489054420374 0.016712905705786 0 0.00020899209382909 0.00115878211999189 0 0.00271680069550098 0 0 0 0.00451207544190139 0.00324721010531785 0.00226300663060943 0 0.00404571659755234 0.00401617178505449
"übersehen" 0.00759128520458514 0 0 0.00892628008435335 0.000980363322647373 0 0.00372474159605177 0.00302475764129399 0 0.000808397634628521 0.0016897505364958 0 0.000569489054420374 0 0.00218040686392081 0.00188092884446181 0.00115878211999189 0.00264089156499234 0 0.00247822261873784 0.00504591785245736 0 0.00451207544190139 0.00324721010531785 0.00452601326121886 0 0 0.0013387239283515
"überzeugung" 0.00253042840152838 0 0.00217627856365615 0.00223157002108834 0 0 0 0 0.00448510943667025 0.00161679526925704 0.0016897505364958 0 0 0 0.000726802287973603 0 0 0 0 0.00433688958279122 0 0 0 0 0.00226300663060943 0.00360379840351731 0.012137149792657 0
"abgrund" 0 0.00430561236571871 0 0.0100420650948975 0.00392145329058949 0 0.00558711239407766 0.001512378820647 0.00897021887334051 0.00282939172119982 0.0016897505364958 0 0.00398642338094262 0.016712905705786 0.000726802287973603 0.00355286559509454 0.000579391059995944 0.00264089156499234 0.00271680069550098 0.0030977782734223 0 0 0.00676811316285208 0.00757682357907498 0.00452601326121886 0 0.00606857489632851 0.0013387239283515
"asche" 0 0.00107640309142968 0.00217627856365615 0.00111578501054417 0.00490181661323687 0.00111688166638745 0.00372474159605177 0.001008252547098 0.00448510943667025 0.00363778935582834 0.00506925160948739 0 0.0022779562176815 0.0066851622823144 0.000726802287973603 0.00355286559509454 0.00637330165995539 0.00528178312998468 0.00271680069550098 0 0.00504591785245736 0 0.00112801886047535 0.00216480673687857 0.00226300663060943 0.00180189920175865 0.00202285829877617 0
"bedeckte" 0 0.00645841854857807 0 0.00669471006326501 0.00196072664529475 0 0.00186237079802589 0.001008252547098 0 0.00323359053851408 0.00225300071532773 0.0047192071731949 0.00113897810884075 0.0033425811411572 0.000726802287973603 0.000626976281487271 0.00173817317998783 0.00528178312998468 0.00543360139100196 0 0.0201836714098294 0 0.00112801886047535 0 0 0.00180189920175865 0 0
"bühne" 0 0.0419797205657575 0 0.00223157002108834 0.00196072664529475 0 0.00558711239407766 0 0 0.00242519290388556 0.00112650035766386 0 0 0.0100277434234716 0 0 0.00405573741997161 0.00264089156499234 0.00815040208650293 0 0 0 0 0 0 0 0.00404571659755234 0
"dasjenige" 0 0 0 0 0 0.00111688166638745 0.00558711239407766 0.000504126273548999 0 0.000404198817314261 0 0 0.00113897810884075 0 0.0145360457594721 0.01379347819272 0.000579391059995944 0 0 0.0408906732091744 0 0 0 0 0.00226300663060943 0 0.00202285829877617 0
"davor" 0.00253042840152838 0 0 0.00223157002108834 0.00588217993588424 0.00558440833193723 0.00186237079802589 0.00352888391484299 0.0134553283100108 0.000404198817314261 0.0016897505364958 0 0.00740335770746486 0 0.0123556388955512 0.0129575098174036 0.00231756423998378 0.00264089156499234 0 0.00557600089216014 0 0.00739590266992086 0.00676811316285208 0.00324721010531785 0.00226300663060943 0.00180189920175865 0 0
"grundsätzen" 0.00253042840152838 0.00322920927428904 0.0043525571273123 0 0.00294108996794212 0 0 0.00252063136774499 0 0.000808397634628521 0.000563250178831932 0 0.00683386865304449 0 0 0 0.00115878211999189 0 0 0.0216844479139561 0 0 0.00225603772095069 0.00108240336843928 0.00905202652243771 0.0126132944123106 0 0.00535489571340598
"langes" 0.00506085680305676 0.00322920927428904 0.00870511425462459 0.00669471006326501 0.000980363322647373 0.00558440833193723 0 0.00252063136774499 0.0134553283100108 0.00121259645194278 0.00901200286131091 0.00235960358659745 0.00113897810884075 0 0.00290720915189441 0.00355286559509454 0.00115878211999189 0 0 0.00123911130936892 0.0100918357049147 0.00739590266992086 0 0.00108240336843928 0 0.00180189920175865 0.00202285829877617 0.00267744785670299
"lügen" 0.00253042840152838 0.00322920927428904 0.00217627856365615 0.00111578501054417 0 0.00223376333277489 0.00372474159605177 0.001008252547098 0.017940437746681 0.00363778935582834 0.00394275125182352 0 0.00170846716326112 0.0033425811411572 0.000726802287973603 0.00292588931360727 0.00173817317998783 0 0 0 0.00504591785245736 0 0 0 0 0 0 0
"trauen" 0 0.00322920927428904 0.0108813928182807 0 0 0.00893505333109957 0.00186237079802589 0.001512378820647 0 0.0020209940865713 0.00225300071532773 0 0.000569489054420374 0 0.00145360457594721 0.00292588931360727 0.000579391059995944 0.00264089156499234 0.0135840034775049 0.00123911130936892 0.00504591785245736 0.00739590266992086 0.00225603772095069 0 0 0.00360379840351731 0 0.0013387239283515
"untersuchen" 0 0 0 0.00111578501054417 0.00196072664529475 0.00111688166638745 0 0.000504126273548999 0 0.00282939172119982 0.000563250178831932 0 0.00284744527210187 0 0 0.00376185768892363 0.00347634635997567 0 0 0.00495644523747568 0 0 0.00225603772095069 0.00108240336843928 0 0 0 0.00401617178505449
"wolltest" 0 0 0 0 0.00196072664529475 0 0.00186237079802589 0.00252063136774499 0 0.000404198817314261 0.000563250178831932 0 0.0022779562176815 0.0066851622823144 0.000726802287973603 0 0 0 0 0.00185866696405338 0 0.00739590266992086 0 0.00108240336843928 0 0 0 0.00267744785670299
"anfange" 0.00506085680305676 0.00430561236571871 0.00217627856365615 0 0.00686254325853161 0.00335064499916234 0.00744948319210355 0.00201650509419599 0 0.00363778935582834 0.00337950107299159 0 0 0.0033425811411572 0.00145360457594721 0.00271689721977818 0.00289695529997972 0 0 0.00123911130936892 0.00504591785245736 0 0 0 0.00452601326121886 0.00180189920175865 0.00202285829877617 0.00267744785670299
"dächte" 0 0.00107640309142968 0 0.00111578501054417 0.00196072664529475 0 0.00186237079802589 0.00352888391484299 0 0.000404198817314261 0.00281625089415966 0 0 0 0 0.00020899209382909 0.00115878211999189 0.00264089156499234 0 0.00061955565468446 0.0151377535573721 0 0.00225603772095069 0 0.00226300663060943 0.00360379840351731 0 0
"enthielt" 0.00253042840152838 0.00107640309142968 0.00652883569096844 0.00223157002108834 0 0 0.00186237079802589 0.001512378820647 0.00448510943667025 0 0.000563250178831932 0 0.00113897810884075 0.0033425811411572 0 0 0.00115878211999189 0 0 0.00061955565468446 0 0 0.0101521697442781 0.00432961347375713 0.00226300663060943 0 0.012137149792657 0.0013387239283515
"existenz" 0 0.00107640309142968 0 0 0.00980363322647373 0 0.00186237079802589 0 0 0.000404198817314261 0.000563250178831932 0 0.00626437959862411 0.0033425811411572 0 0 0.00173817317998783 0 0 0.00061955565468446 0 0 0 0.00757682357907498 0 0 0.0182057246889855 0
"flut" 0.00253042840152838 0.00107640309142968 0.00217627856365615 0 0.00490181661323687 0 0 0.000504126273548999 0 0.00404198817314261 0.000563250178831932 0 0.000569489054420374 0.0033425811411572 0.000726802287973603 0.00188092884446181 0.00115878211999189 0 0 0.00247822261873784 0.00504591785245736 0 0.00112801886047535 0 0 0 0 0.0013387239283515
"irdischen" 0.00253042840152838 0.00861122473143743 0.0043525571273123 0.00446314004217667 0.000980363322647373 0 0 0 0 0.00363778935582834 0.0016897505364958 0 0.00113897810884075 0 0.00145360457594721 0.00020899209382909 0 0.00528178312998468 0.00271680069550098 0.00743466785621352 0 0 0.00564009430237674 0 0 0 0 0
"klagte" 0.00253042840152838 0.00322920927428904 0.00652883569096844 0.00223157002108834 0.000980363322647373 0.00111688166638745 0.00744948319210355 0.00504126273548999 0.00448510943667025 0.00121259645194278 0.00112650035766386 0.00943841434638981 0.0022779562176815 0 0.00290720915189441 0.00250790512594909 0.00347634635997567 0.00528178312998468 0.00271680069550098 0 0.00504591785245736 0 0.00564009430237674 0.00324721010531785 0.00452601326121886 0.00180189920175865 0 0.00803234357010897
"künftige" 0.0126521420076419 0.00215280618285936 0.00217627856365615 0 0.000980363322647373 0 0.00186237079802589 0.00252063136774499 0 0.00808397634628521 0.00732225232481511 0 0 0.0066851622823144 0.00145360457594721 0 0.000579391059995944 0 0 0.00247822261873784 0 0 0 0.00216480673687857 0.0135780397836566 0.00180189920175865 0.00404571659755234 0.0013387239283515
"meinst" 0.00506085680305676 0.00107640309142968 0.0043525571273123 0.00111578501054417 0 0 0 0.00403301018839199 0 0.000808397634628521 0 0 0 0.0033425811411572 0 0 0.00405573741997161 0.00528178312998468 0.00271680069550098 0.00123911130936892 0.00504591785245736 0 0.00112801886047535 0 0 0.00180189920175865 0 0
"schenkte" 0.00253042840152838 0.00322920927428904 0.00217627856365615 0.00111578501054417 0.00196072664529475 0 0.00186237079802589 0.00453713646194099 0 0.000808397634628521 0 0.0047192071731949 0.00341693432652224 0 0.00872162745568323 0 0 0 0.00271680069550098 0.00061955565468446 0 0.00739590266992086 0.00225603772095069 0 0.00226300663060943 0.00360379840351731 0 0.00267744785670299
"ungeheure" 0 0.00430561236571871 0.00217627856365615 0.00669471006326501 0.00980363322647373 0 0.00186237079802589 0.001512378820647 0 0.000808397634628521 0 0 0.00284744527210187 0.0100277434234716 0 0.000417984187658181 0.00231756423998378 0.00792267469497702 0.00543360139100196 0.00123911130936892 0 0 0.00338405658142604 0.00108240336843928 0 0 0 0
"versteckt" 0.0101217136061135 0.00430561236571871 0.00217627856365615 0.00223157002108834 0.00294108996794212 0 0 0.00201650509419599 0 0.00363778935582834 0.00112650035766386 0.0047192071731949 0.00170846716326112 0.0033425811411572 0.00145360457594721 0.00355286559509454 0.00115878211999189 0.00264089156499234 0.00543360139100196 0.00185866696405338 0.00504591785245736 0 0.00112801886047535 0 0 0.00180189920175865 0 0.0013387239283515
"vicktorine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vorhaben" 0.00253042840152838 0 0.00217627856365615 0.0033473550316325 0.000980363322647373 0.0145194616630368 0 0.001512378820647 0 0.000808397634628521 0.000563250178831932 0 0.00284744527210187 0.0033425811411572 0.000726802287973603 0.00522480234572726 0.00115878211999189 0 0.0217344055640078 0.0111520017843203 0 0 0.00564009430237674 0.0064944202106357 0.00226300663060943 0.0108113952105519 0 0
"vorsehung" 0.00253042840152838 0.00107640309142968 0.00652883569096844 0 0.000980363322647373 0 0 0.00403301018839199 0 0.00161679526925704 0 0 0.00626437959862411 0 0 0.000417984187658181 0 0.00528178312998468 0.0135840034775049 0 0 0 0.00225603772095069 0.00324721010531785 0 0.00180189920175865 0 0
"wichtigkeit" 0 0.00430561236571871 0.00217627856365615 0.00223157002108834 0 0.00335064499916234 0.00744948319210355 0.000504126273548999 0.00448510943667025 0.00121259645194278 0.0016897505364958 0 0.000569489054420374 0 0 0.00125395256297454 0.00405573741997161 0 0 0.00557600089216014 0 0.00739590266992086 0.00789613202332743 0.00324721010531785 0 0.00180189920175865 0 0.0013387239283515
"baronin" 0 0.00215280618285936 0.00217627856365615 0 0 0 0 0 0 0 0 0 0.00170846716326112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00401617178505449
"bester" 0 0.00107640309142968 0.0043525571273123 0.00223157002108834 0.00196072664529475 0.00111688166638745 0.00372474159605177 0.00655364155613698 0.00448510943667025 0.00121259645194278 0.00112650035766386 0.00235960358659745 0.000569489054420374 0 0.000726802287973603 0.00167193675063272 0.00115878211999189 0.00264089156499234 0 0 0 0.00739590266992086 0 0 0.00678901989182828 0.00540569760527596 0 0.00267744785670299
